"Site"	"Richness.trend"	"Richness.rarefied.trend"	"Evenness.pei.trend"	"Evenness.pei.rarefied.trend"	"Evenness.evar.trend"	"Evenness.evar.rarefied.trend"	"Dominance.trend"	"Fishers.alpha.trend"	"Decay.rate.trend"	"Party_Hours.trend"	"Total.abundance.trend"	"Series.length"
"Roland, GA._-84.4157_32.8594"	0.146428603610585	-0.0475616144025338	-0.0512356398758892	-0.139635685402581	-0.172069102401189	-0.168660483412742	-0.0261761404308816	0.0316770938215208	-0.0174019618545692	-0.0292149890517388	0.179161427924142	26
"Rowe Sanctuary, NE._-98.88_40.62"	-0.0336139749471105	0.0105480112254816	0.192576806930508	0.0303697206597748	0.129704824356421	0.0458799368702594	0.0148898416805771	0.199025303936014	-0.125328406463972	0.125743372766084	-0.0600347214435034	26
"Roy Larsen Sandylands Sanctuary, TX._-94.2954_30.354"	-0.0244599587424871	-0.0739142028350303	-0.0150669030486731	-0.118103620539697	-0.0800069364395533	-0.116131226465895	-0.018539147371501	-0.0815173526682211	0.0373242909555591	-0.144359195551774	0.036440888033615	26
"Sabino Canyon, AZ._-110.7774_32.3656"	0.0902328913555072	-0.0426496244781863	0.028306480749026	-0.0703044883616649	-0.0583936601539907	-0.0869877051327301	-0.0535257549043875	0.0892827500441406	-0.0760710480557655	0.0452353310551908	0.0752706772814355	26
"Salisbury, CT._-73.4_42"	0.195274070263834	-0.0793527645719378	0.0125948684756738	-0.120640938573605	-0.179814222018991	-0.186444666582417	0.005245459479888	0.087051935497972	-0.106820708956123	0.0894936176403958	0.184045960304665	26
"San Bruno Mountain, CA._-122.4363_37.6875"	-0.0146206686909335	-0.0884943961789973	0.0221047368229031	-0.0115456868553948	0.107418942402409	0.0326028700511392	0.0183106258783406	0.0739502336350617	-0.0326170365954822	-0.149309070286435	-0.0915576211723563	26
"San Jacinto Co._-95.1833_30.4667"	0.0731259854562651	-0.0352965750445052	0.122880063712235	0.0252022313841328	0.100078563195425	0.036301924008441	-0.117827926896414	0.1463645536831	-0.137953019767083	-0.0195393184701045	-0.0388550182652837	26
"San Joaquin Co._-121.3018_38.1544"	-0.0706593823221011	-0.0780425821103564	0.0279755940846309	-0.0566529023710693	-0.0112526426017833	-0.0448686462984862	-0.027820082224532	-0.0638042114455476	0.021008584727285	0.0693735532217743	-0.0312842688022907	26
"San Juan Capistrano, CA._-117.65_33.48"	-0.0120844120218887	-0.0705901848727883	-0.00717691275247121	-0.130618850859258	0.000600221926760708	-0.126220696022598	0.00482700131973349	-0.00425512176212331	-0.00750315546921763	0.116859407155548	0.0119148542276038	26
"Sandhill/Seneca, WI._-90.1126_44.3656"	0.0845515275340568	-0.0430048114081118	0.0610311866389137	-0.0421151332943524	-0.00645010650191734	-0.0732545559970733	-0.0676745586216854	0.0576029710206902	-0.0754328216394683	0.0607227849810928	0.0123955137063594	26
"Sandusky Bay_-82.9333_41.4167"	0.0186373805948662	-0.0677116591332464	0.016735626810707	-0.0527552406179418	0.00169340455128091	-0.0521646111283711	-0.0487007524180052	0.0285982437656815	-0.0253407375974851	-0.0420283769863173	-0.0488028391179252	26
"Sandy Creek, PA._-80.036_41.3183"	0.0286111500136669	-0.0623634651397364	0.0443888506516137	-0.0327760573954739	0.0562672211541516	-0.00411374181439268	-0.0417471135515829	0.0776294736965921	-0.0666136378259071	-0.0364274861767634	-0.058739345682756	26
"Sanibel, FL._-82.0833_26.4333"	-0.0719016427447401	-0.122999521735027	-0.0248405313316914	-0.110071923263667	-0.0158789329823856	-0.134099536018488	0.033759308863625	-0.0901532555474892	0.069880492879561	-0.056663685852715	0.0107538024918829	26
"Santa Ana National Wildlife Refuge, TX._-98.0616_26.1135"	0.033197453622583	-0.100945885861649	0.00884535914966338	-0.105943154532393	-0.0143793907206629	-0.0351177844400528	-0.0257276472495548	0.0880124329967537	-0.032855787497608	0.0319346123252816	0.0289297487072109	26
"Santa Fe, NM._-105.8488_35.7184"	-0.104296480131253	-0.118212916522358	0.0518497743997237	-0.0435798945812492	0.0897042014969093	-0.00984307791112662	-0.0185039622601795	-0.0328608810531223	0.0081193404327675	-0.0326353451571334	-0.113660709749782	26
"Santa Ynez Canyon_-118.6044_34.0896"	-0.109921454275133	-0.088635428268893	0.0735957487776655	0.0328011869431335	0.0816619033828768	0.0659844783181008	0.018909017289767	-0.0826460480867432	0.0521831081906465	-0.0418537004790706	-0.0824337332381666	26
"Sarasota Co. - East_-82.3333_27.25"	0.00162996401620341	-0.095776068073361	-0.137932871723339	-0.0982037104612327	-0.0781704747671235	-0.099394705060084	0.138241739889653	-0.106544455661821	0.116101358737368	0.0253817831733741	0.0628774372643734	26
"Sarasota County - West, FL._-82.6_27.28"	-0.247677021689173	-0.202873151673375	0.2054024775451	-0.00608400249450124	0.197195957714423	-0.00479572112626484	0.0489632305968002	-0.215759326259536	0.0915834665276823	-0.194170039640617	-0.193480141178148	26
"Saskatoon East_-106.5274_52.1368"	-0.0291608455466915	-0.0699179766313488	-0.00264455317718244	-0.0279774721215874	0.0257999855979518	-0.0205176023767733	0.0180992224081571	-0.00595853186718222	0.00788172429714378	-0.0142773729746446	-0.0420349573034368	26
"Schramm Park State Recreation Area, NE._-96.25_41"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Sentinel Rock State Park, VT._-71.9481_44.8286"	-0.208678217187235	0.04462060529014	0.129232745258313	0.14078146859387	0.202010900866912	0.190405007195784	-0.103007127842969	-0.0017086638081728	-0.0551237832588265	-0.190263193485192	-0.11921306961799	26
"Seven Ponds Nature Center, MI._-83.2428_43.0014"	0.0532084026742233	-0.0322431914749937	-0.0199052258921974	-0.0662576476219873	-0.0112916375287747	-0.0639986290813067	0.0810914000070506	0.0196396148405616	-0.0529127834522568	0.0945706838389228	0.0627222846274602	26
"Sewanee, TN._-85.921_35.2043"	0.0265744401553547	-0.0958620943162491	-0.0978805763334562	-0.113598188190859	-0.060764459628143	-0.0850423828278403	0.0650729919132597	-0.0257507607311637	0.0797426849348982	-0.0552969520934436	0.039734703282451	26
"Shark Valley, Everglades National Park, FL._-80.675_25.6667"	-0.0871138165695113	0.0361092554910958	0.146973987414205	0.273845858084147	0.159604167760305	0.160742454047288	-0.0868969691487583	0.0446037430054994	-0.235935665573081	0.0200713025726606	-0.147862549701064	26
"Shaw Nature Reserve_-90.8192_38.4668"	-0.0423357731282025	-0.0610597149165411	0.068992320277483	-0.0109757463321845	0.048975179143577	-0.0234070748599213	-0.0394684585946032	0.0299913119537166	-0.0389403556607708	0.00637046765400767	-0.0831943176632641	26
"Shawnee Hills, IL._-88.58_37.6"	-0.0806279077128403	-0.12266151247481	0.113332726722542	0.00556462060185843	0.137197044222165	0.0327290921034993	-0.0685748874628326	0.0301735272371793	0.0177097694444227	-0.119123971818949	-0.158182733870177	26
"Shawnee State Park and Forest, OH._-83.1354_38.7122"	0.0609337267112509	-0.06952235870508	0.00972437086036659	-0.0529168830429354	0.0383524961428364	-0.0284329059282865	-0.0166384242399727	0.0772192208992033	-0.0335007686738499	0.0435562816838622	0.00417349973400604	26
"Shenandoah National Park, VA._-78.4583_38.5915"	-0.0770637952246226	-0.0653167857353388	0.0593138810372964	-0.0465818986753476	-0.0235545537470852	-0.0739504584353262	-0.0561836955893808	-0.0725477467515044	-0.0405513692778465	-0.0825426063157753	-0.0162714453423198	26
"Shimek State Forest, IA._-91.6866_40.5884"	-0.0182720096283578	-0.0853872964517682	-0.0398382298156354	-0.0443672867695714	0.0141492498879213	-0.0286573493333074	0.0641440509367951	-0.0264616882465571	0.0344133367928156	0.0916623935213099	0.0385130895632705	26
"Shreveport, LA._-93.7138_32.3692"	0.0512320368252168	-0.0829533269177684	-0.115428100072078	-0.150976458449012	-0.136497349733539	-0.149510472713943	0.0419389804638479	-0.115761401509004	0.189494184676459	-0.0151824469743759	0.0951817617686767	26
"Sister Bay, WI._-87.1047_45.1783"	-0.0101401010521971	-0.0171514832734855	0.0503863689648718	-0.0185042424233583	0.0306633194839293	-0.0159893925881378	-0.0434923450641042	0.00983261941620374	-0.0382654894307358	0.118311586999388	-0.0165418521573676	26
"Skunk's Misery_-81.7927_42.7151"	0.0456641596340218	-0.0111295369531646	0.0708892033870639	-0.0202429670909849	-0.00123156997344456	-0.0533565414430896	-0.0862383574748896	0.0549406073770652	-0.0809034218004319	0.269928400110879	-0.0398891520992351	26
"Sky Meadows State Park/Thompson WMA_-77.9638_39.0153"	-0.114842200757026	-0.173648137675252	0.035118176978001	-0.150318455769438	0.0204537239119528	-0.0673108752561982	-0.0893032011616857	-0.0446022361799383	0.0953454400761708	-0.0811595522501478	-0.0648291400104467	26
"Soddy-Daisy, TN._-85.15_35.2933"	0.13076416153679	-0.0584961283592077	-0.00348091863665936	-0.0974498468538491	-0.0547738673299756	-0.103004536569976	-0.0322611018118196	0.118458452647624	-0.0652877478024988	0.111662797755621	0.0936024580655087	26
"Somervell County, TX._-97.8_32.23"	-0.041104081305653	-0.137296364104352	-0.0807983809862331	-0.129074088938853	-0.056566021960812	-0.1245901897126	0.0648481018833238	-0.0664980407561688	0.0981166355169265	-0.0238414161887901	0.0345318251309528	26
"Sonningdale, SK, Canada._-107.8_52.3"	0.0476479660542863	-0.0671898160565731	0.0151839392655428	-0.0704943563096434	0.0446388216021857	-0.0318584687561012	-0.0849576705409693	0.0916341590732379	-0.0561267918173819	-0.132692277764246	-0.119143509711486	26
"Sonoma Co._-122.6833_38.3333"	-0.116194946530437	-0.142452109271849	-0.109394647671786	-0.128393370610449	-0.0336130560359528	-0.105275033994722	0.11041545038918	-0.135491696372633	0.13726170455076	0.0339148719847258	0.0210973223114936	26
"South Lyon Area, MI._-83.6591_42.5779"	0.204205462571522	0.124233611634201	0.102033278667046	0.113012930246874	0.131669812101087	0.0687458464351196	-0.0827334878755253	0.1889316492655	-0.153620817196587	-0.123908746149741	-0.14958270172566	26
"South San Francisco Bay, CA._-122.05_37.48"	0.0901809752201847	-0.100743873863478	0.0843332054721125	-0.128139075011535	0.036236920534871	-0.124700481099731	-0.0855913380203907	0.117618580939283	-0.0867731138350937	-0.0792852691155769	-0.0531824472547634	26
"Southern Berkshire Co._-73.3333_42.15"	-0.00387941326518407	-0.0605819514514622	0.0425746989636717	-0.0302590736040661	0.0518522832890054	-0.0184995525296015	-0.00210439029158174	0.0610814811560826	-0.062050347259465	-0.00457041465238433	-0.0300148749954493	26
"Southern Bucks Co._-74.9003_40.1813"	-0.0174937699762746	-0.0832312899360571	-0.0280580519148253	-0.0555271945049438	-0.214871084764378	-0.0638191013149894	0.0296287055000707	-0.0455495226289018	0.0295430292732666	-0.00845450415397299	0.0114374171691573	26
"Southern Lake Norman, NC._-80.869_35.4425"	0.134617827934269	-0.0636572978416657	-0.0622968936311269	-0.103771106270471	-0.138994919419577	-0.131122182014741	0.0344010913050248	-0.0474870067630004	-0.0416723010178287	0.0739083599396748	0.109180078896277	26
"Southern New Haven Co._-72.9218_41.3658"	-0.0274448824633451	-0.0779174731512318	-0.0234123622901009	-0.0626157169698584	-0.0086386233468455	-0.0625969400673445	0.0332211353440185	-0.0472686127852856	0.0355093608787612	-0.0116986493405528	0.0147754628273241	26
"Southwest Washtenaw, MI._-84.0389_42.1023"	0.126838789449492	-0.0364133673375445	0.0656300653523634	-0.0372634675059395	-0.106589578556249	-0.113231298252227	-0.0813400606727645	0.117356541358734	-0.100517640578587	0.0781437406037302	0.0867546865635949	26
"Split Oak/Moss Park, FL._-81.2321_28.3482"	0.1531583276246	-0.0092649962447054	0.0133288884436828	-0.0531419517676235	-0.0512405821605184	-0.12420415871352	-0.0734452546665787	0.12791644925557	-0.115395153877257	0.146536320968365	0.093941789644904	26
"Springdale, NJ._-74.8191_41.0732"	0.026391015098242	-0.0682904928407763	0.0255619530170213	-0.0631275574692182	-0.0767573271937352	-0.0951084995319937	-0.0189969655925757	-0.0162118892388306	-0.0224168147838801	0.057523913073266	0.0294653181594957	26
"St. Petersburg, FL._-82.7286_27.8136"	0.101030918512592	-0.0666204429065108	-0.0337043538601025	-0.125077327566989	-0.0695031450257457	-0.188317406281422	-0.0407978140198413	0.0548200301597848	-0.0305783139078389	0.0808646810724375	0.0256623036358394	26
"St. Tammany Parish, LA._-90.42_30.42"	-0.0783435059732584	-0.13166350048998	-0.0679552296651911	-0.109178937782446	-0.193962421428069	-0.149473219591983	0.0244091086934806	-0.156334527089248	0.141744134976153	-0.0953695632679242	0.0579527093008541	26
"Staten Island, NY._-74.147_40.572"	-0.0125136564759986	-0.0866075522093356	-0.0758699677808072	-0.0789226305403202	-0.083916091005479	-0.0812805067954144	0.0584942707753233	-0.0667733885423283	0.0758409142385383	-0.00318615419947348	0.0661491444659645	26
"Stormville, NY._-73.7511_41.59"	0.0178033947719873	-0.024522570745925	0.0923213740791933	0.023397998009664	0.0901544085671347	0.014843958924861	-0.0834388507194486	0.0748128776488433	-0.0898339768400763	0.0419027497659812	-0.061704215603747	26
"Storrs, CT._-72.2333_41.8"	-0.161341502108212	-0.132220452257185	-0.0351100853924902	-0.0882184701944288	0.0834119912544612	0.00877751104210762	0.130285258282612	-0.0537109821565836	0.117252938723761	-0.167046998450239	-0.134293345189784	26
"Strandburg, SD._-96.7607_45.041"	-0.0425096452883979	-0.0508479090284793	0.0546379864231764	-0.020386388730077	0.0401368354486093	-0.00493798226885321	-0.0253288031418848	0.0355317246466675	-0.111665217693423	-0.0216125987718514	-0.0905867024019878	26
"Stroudsburg, PA._-75.2164_40.9897"	0.121374310309762	-0.0872237760113023	-0.118692540807466	-0.185717291725439	-0.100395959278204	-0.161421581088012	0.122185696892953	0.0906342485104676	0.0322950390351356	0.0615284338950842	0.186791171652111	26
"Surry Co., NC._-80.5333_36.35"	0.201267973285847	0.000927920144441236	-0.128021418517661	-0.130106766333777	-0.217839399557489	-0.184832876220866	0.0495889994833853	-0.0434798323156831	0.0910383837410502	-0.0460665170177985	0.143908285003222	26
"Suwannee River, FL._-83.1658_30.378"	0.101650452152949	-0.113738249691783	-0.0652464989337279	-0.111670381245228	-0.00423761877072972	-0.0325934926854189	0.0659967483423464	0.0440976496947834	0.0450925707657798	-0.0877459877382951	-0.0125820719978709	26
"Tallgrass Prairie Preserve, OK._-96.4126_36.8323"	0.0284368156620917	-0.0920469111291282	-0.0597599924697025	-0.0898566382258697	-0.0945853621668631	-0.114720673678998	0.00396779524087459	-0.0273256875237598	0.0402483984951693	0.0164534001770396	0.0826369474510268	26
"Tarpon Springs West_-82.5841_28.1184"	-0.0249412196799479	-0.070416510256016	-0.00402877639779071	0.00642634667672013	0.056871412229691	-0.0318901805644505	0.0178134869041151	-0.0100384238302575	0.0144712305260841	0.0676909638461067	-0.0373096343883361	26
"Tarrant Co._-97.4804_32.7247"	-0.0255469223619546	-0.0840014410006762	-0.0115344826332885	-0.0651972014436913	0.0147911242435102	-0.0260807218767002	0.0130008780959705	-0.020404454292928	0.0290713685629493	0.00282238189003566	-0.0175880481403296	26
"Tewaukon Lake, ND._-97.4587_45.9943"	-0.173553147718574	-0.00568348426868337	-0.0359652130130251	0.0601275357770804	-0.0244115111874198	0.134806471296051	0.0247582960479439	-0.180433201509444	0.103568496337584	-0.06492094910017	-0.0554501502760642	26
"Torreya, FL._-85.0218_30.576"	0.00193310385495236	-0.0196918115870611	0.0824049785762178	-0.013986099007151	0.15382384413938	0.0640681932878995	-0.0618163345303286	0.0940146271351281	-0.0923500361169007	-0.112435750471885	-0.0992528193050058	26
"Towner's Woods, OH._-81.2717_41.112"	0.0777781065527313	-0.0501700047870939	-0.0495410934470166	-0.0979488639466718	-0.0896990580583254	-0.105050998913495	-0.0830536847531104	0.0065181508755385	-0.0284586074125424	0.127852319755004	0.092218789533304	26
"Trapper Creek, ID._-113.98_42.1678"	0.285683963518757	-0.050879327477554	0.199528992961524	-0.0414766839884034	-0.0969197684354279	-0.157625040255881	-0.27925406746836	0.256185053053505	-0.273007783113841	0.238561620284384	0.206264033022121	26
"Trempealeau, WI._-91.4112_44.0701"	-0.00986329193789669	-0.0845326982675126	0.0121160538666039	-0.0487841401080515	0.0242149258581068	-0.0377143788983461	-0.000880119551864582	0.0144718168170132	-0.013561061586987	0.00395340014172361	-0.0100135611615451	26
"Trinity River, TX._-94.9167_30.3333"	-0.0769602691700734	-0.0634636347208922	-0.0160434874324989	-0.0656766519985601	-0.0383440944890011	-0.0361734703316988	-0.0307406898611769	-0.080462597280158	0.0956283293394771	-0.118124832027118	-0.0189539559824333	26
"Truro, MA._-70.1167_42.0167"	0.201521386087375	0.00743209681093481	-0.0806889668873604	-0.109167930975448	-0.150342087828823	-0.152120207858049	0.147237747335689	0.128810429175827	-0.0968249015339754	0.187604738789414	0.180679202470513	26
"Tulsa, OK._-95.9224_36.2063"	-0.0281629036701158	-0.0838411633464643	-0.106002098502067	-0.0886751355361993	-0.0792447068938256	-0.0806843064321865	0.0934312556584735	-0.045548436362163	0.0745866651868868	0.000304329157535969	0.0627564302730961	26
"Twinsburg, OH._-81.5_41.26"	0.114151997762415	-0.0822066641237369	-0.0162533540856744	-0.0715632899545318	-0.0284306689590643	-0.0728653718449046	0.0273369866004367	0.0261245913097403	-0.0236870604888797	0.0937110720202778	0.0907341199032327	26
"Utica, NY._-75.3263_43.0828"	0.127279061898502	0.00333138492777163	0.0695337494301709	-0.0289773155042746	0.0958520980663245	-0.00637055889995007	-0.0947717676295958	0.139742777429777	-0.106345330603257	0.120401923987621	0.00169817035991403	26
"Vashon Island, WA._-122.4605_47.422"	0.00328566826311437	-0.0829325680986681	0.0457016292035172	-0.0471037204586827	0.0448610199345387	-0.043925399542479	-0.0894288884469104	0.0417724232852574	-0.0664799526971584	0.0641588546945117	0.0124643724664577	26
"Victoria, TX._-97.8_28.85"	-0.162594619584308	-0.150992583815294	0.0413382023181018	-0.0597026782395114	0.0610599263449547	-0.05664466495575	-0.0499276845854822	-0.0981020634089903	-0.0037592263608318	-0.216888481960813	-0.0321909833320501	26
"Vischer Ferry, NY._-73.833_42.7178"	-0.0427656742116852	-0.0494595363395913	0.060725079404145	-0.0116385516871487	0.0911276140825234	0.0282395164663301	-0.0352459125820429	0.0674758857313881	-0.0438295269942428	0.0499974670684069	-0.070968218771672	26
"Wake Co._-78.6599_35.8563"	0.0510497415302699	-0.0653667017587323	-0.00961952597547008	-0.0573268885421346	-0.0627226490227848	-0.0720352635381424	0.0033323003736965	0.00282476162894115	-0.0193405599374257	0.0858041530808937	0.0674786292407376	26
"Walk-in-the-Water, FL._-81.3667_27.85"	0.0154995643884881	-0.0122513348573406	0.102672707106772	0.0597301062412949	0.105795298450522	0.0741203517245464	-0.0738840635791334	0.0627380522924796	-0.126007429544048	-0.0185690682785043	-0.0798992547259874	26
"Wallkill River National Wildlife Refuge, NJ._-74.5643_41.2007"	0.0218747055851645	-0.0181024379721828	0.124039174496188	0.0706577259385528	0.133351852265081	0.0862433599878971	-0.0954832128009187	0.116782548573484	-0.175507188586084	-0.077586396731483	-0.123285735092825	26
"Washington, DC._-76.9834_38.9001"	0.090660253231733	-0.0123495821281036	-0.00450357288954817	-0.0352318857751803	-0.0167921183328944	-0.0561284453674719	0.000347523784516219	0.0768990296367161	-0.0717155446651509	-0.0442016117650158	0.0523432051307868	26
"Waterford, VA._-77.65_39.2"	0.0845442699413183	-0.0283683991897851	0.11249360505905	-0.0063506691711054	0.0064749159696248	-0.05747386978571	-0.124769560280234	0.0499762692970498	-0.112946867333545	0.12140728195654	0.0571594007370895	26
"Waubonsie, IA._-95.7401_40.7662"	-0.0324665409970293	-0.0733069452807895	-0.0102826617884149	-0.0585865765123591	0.00405866489264589	-0.058304059419603	0.0251413486358026	-0.0250268923040235	0.00526827857545553	-0.00966052169735498	-0.026849048414689	26
"Wazee, WI._-90.6597_44.277"	0.113192627660192	-0.0259527496115526	0.0855928740585505	-0.00975053461201516	0.0738198994891179	-0.0317138722738944	-0.0769372925376552	0.121125103327114	-0.12688302172813	0.0194417914902932	-0.0108727915703017	26
"Wehr Nature Center, WI._-87.9791_42.9304"	-0.0230363308924698	-0.0627109911593088	0.0402255961982516	-0.0540112196184796	0.0646662326748774	-0.0278230676354486	-0.0322643315094723	0.0367717828327963	-0.0388439932613055	-0.0239132378588	-0.0749675882006919	26
"Wekiva River, FL._-81.3667_28.7833"	0.0888514475094959	-0.0550451676164942	0.0822237123758918	-0.0556902743127358	-0.0139578321337764	-0.0723735197074005	-0.0740400045394567	0.065013658330809	-0.171173003876348	0.0788602693638715	0.0445357377186134	26
"West Anne Arundel Co._-76.6848_39.0783"	0.0317135149273381	-0.0209102993384704	0.080371779756346	0.00191960533697276	0.119085829658755	0.0470970016337589	-0.0711461782295608	0.14296574793688	-0.0978345353583668	-0.0797748927769841	-0.0889697882082187	26
"West Redding/Fairfield Co._-73.4489_41.2958"	-0.0405746317317563	-0.0639456474349265	0.0113983774336126	-0.0543856244658718	-0.00117126470210412	-0.0466200485376279	-0.0157413978907745	-0.0151644143492534	-0.000990651701350732	-0.00343417253719873	-0.0477003729365094	26
"West Rutland, VT._-73.0379_43.5941"	-0.0288799016912562	-0.0392280314902207	0.00223158645014078	-0.0155691428198999	0.0267069063039828	-0.0225109032715253	-0.00710348129032138	0.0448747736110843	-0.0186715380783438	-0.0260618653756661	-0.00537838773666663	26
"Western Hamilton Co. Parks_-84.7306_39.188"	-0.00845614674090734	-0.0749310541044318	-0.0209189746120859	-0.0503176111380413	0.0283372143080174	-0.0300536541975898	0.0263090899361353	-0.0141661404274893	0.0202002005765991	0.0562293831808018	0.00752893607224928	26
"Western Long Pine Key, Everglades National Park, FL._-80.8167_25.4"	0.00808393181323729	-0.0309433590114326	-0.0270918478464486	-0.0308691760428183	-0.0194434885030955	-0.0364315876766956	-0.00143840530370569	0.0639456781278027	0.00668824680327128	0.144412593012053	-0.0323382842406716	26
"Western Montgomery Co._-77.3667_39.1667"	-0.0784701003810368	-0.0616405772732938	0.0804786856376954	-0.0239594943291665	0.0625952394203685	-0.00398467610934703	-0.0546120789084833	-0.0155344707322335	-0.0450250782035882	-0.0975090395339084	-0.0882569650097801	26
"Western Niagara Co._-78.9154_43.2127"	-0.0395297905467651	-0.0674622217161428	0.0188567203362974	-0.0318764717510301	0.0337072510331562	-0.0202775664431284	0.0371587073293788	-0.0303175398824604	0.0146680009107159	-0.0319414104589343	-0.0440897258736788	26
"Western Wahkiakum Co._-123.5813_46.3568"	0.0265000435586984	-0.0779990870526696	-0.0137284981046315	-0.0705670986492954	-0.0377773728246627	-0.0817501067217959	0.000204610980948367	-0.0187501185320651	-0.0263213797061638	-0.0110891536098819	0.0769561723561796	26
"Westport/Fairfield, CT._-73.32_41.17"	-0.0601634058088088	-0.169426125898322	-0.129616096232934	-0.122591904368053	-0.0904160375015099	-0.0800039641129609	0.137286342157141	-0.149386039175894	0.152983043241853	-0.0267077899631087	0.0491694259120677	26
"Whitefish Point, MI._-85.1347_46.6799"	0.0324271510314673	-0.0671496868586179	-0.0196402233679992	-0.0504937686403786	0.00751619965667269	-0.0417164816640131	0.057670597244478	-0.0101133415206663	0.0500645020695392	-0.0463075688637394	0.0211343295107271	26
"Whitney Point, NY._-75.8833_42.3333"	0.0150142812352154	-0.140101614462713	-0.0947931815299351	-0.102025160561288	0.0371313242697469	-0.0586135078639582	0.0991334337755245	-0.0353307228345823	0.045662477924912	-0.0757009654524528	0.0386777478369602	26
"Wichita Mountains Wildlife Refuge, OK._-98.6659_34.742"	0.119946111381774	-0.0671274698287362	-0.0239617956630089	-0.0774668900392717	-0.0435346137781088	-0.106639339155856	-0.00525935913164608	0.0972745675263791	-0.0692014247455811	0.106255459951256	0.065113301303404	26
"Willow Slough_-121.7164_38.5827"	-0.0455862443584263	-0.0759336498607984	-0.0182674789343824	-0.0441277174305606	0.046070735893388	-0.00617795252856754	0.0377018052155833	-0.000104157556152264	0.0264327248713316	0.0866707962498988	-0.0707679056344632	26
"Wilmington, NC._-77.8833_34.2667"	-0.18943760844707	-0.143030894380557	-0.112946982903767	-0.127996760997879	-0.0213892973262332	-0.00812007301893106	0.047242268055781	-0.129944629706808	0.358327352943366	-0.150897193065371	-0.0820414298633238	26
"Windsor, NY._-75.6167_42.1"	0.251562683537981	-0.100526609590846	-0.0153003851747893	-0.0492329546736306	0.0202677776972132	-0.0785449830688743	0.0142532779866952	0.0827497223866056	-0.011412791542013	0.0720353928211708	0.0383485190327398	26
"Wolf Creek, OH._-81.7756_41.2083"	0.066553463560713	-0.0600672411428118	-0.0137386226151352	-0.0920628111745749	-0.089314551660631	-0.134977390676856	-0.00178807780405487	-0.0699389667455088	-0.000298496340294681	0.115601409442914	0.0831126754489563	26
"Yankton, SD._-97.3702_42.9959"	-0.0740113400942046	-0.0975153591698016	-0.0500612176438185	-0.066929948482423	0.0244142400083925	-0.0482047975621241	0.0626573148534173	-0.040549574572719	0.0563322173435859	-0.10823955600854	-0.0370787850058707	26
"Yellow Pine, ID._-115.4847_44.9265"	0.109418934227276	-0.0730023462076068	-0.10279770909195	-0.104923398326719	-0.0984820426161229	-0.112700595053473	0.029312911142527	-0.0205513141593385	0.0600903390339727	0.0588097535301277	0.123171704591599	26
"Yellow River State Forest, IA._-91.2109_43.1272"	0.00426826846222393	-0.0475323614081923	0.0542653721627751	-0.032593635784129	0.0088456642690637	-0.0419696797924808	-0.0634677759475977	0.0333377108739119	-0.0515059378221613	0.0693939977002557	-0.0444084692860324	26
"Yellowstone National Park_-110.6996_44.9764"	-0.0404071750308066	-0.0621756835884609	-0.0493224718891736	-0.064035735333268	-0.0544385794256411	-0.0671061190532957	0.0464686476143457	-0.0820856974899844	0.0597223070735756	-0.103367225850004	-0.00331825596499073	26
"Yuba Pass, CA._-120.5519_39.6619"	-0.0139484188039349	-0.0711114924822418	-0.0145621770342586	-0.0453921785375557	0.0106200981314059	-0.0198689181624981	0.00191636698852939	-0.000619216545961862	0.0116977450748347	-0.0101282457078569	-0.00830444302593344	26
"Aransas National Wildlife Refuge, TX._-96.87_28.25_merged"	0.311625757644621	-0.0723035864645208	-0.0570346225812318	-0.149098206409056	-0.50961516423109	-0.498819447425856	-0.0308698133310547	0.157272054785788	-0.139671814087337	0.339850237381316	0.132771469994299	26
"Baytown_-94.95_29.75_merged"	-0.0703037849162637	-0.074428108749846	-0.0763892302640857	-0.0814948182217313	-0.082519105977723	-0.0819570907824372	0.0479050412806398	-0.091281307361135	0.0886440750179222	-0.06521024035321	0.0500519066002755	26
"Bentsen-Rio Grande Valley State Park, TX._-98.3125_26.1915_merged"	0.129264248656358	-0.0249541958074375	-0.0133983098885518	-0.0608756141651044	-0.0794046006637697	-0.111252186608683	-0.0689423109255613	0.103087002335715	-0.100071121865917	0.0956203398194365	0.0256088837912128	26
"Big Bear, CA._-116.8167_34.25_merged"	-0.0579086010148416	-0.0859172543192002	-0.0409204649713096	-0.0689819845725345	0.0938936750155328	0.057615831341463	0.0824225344682549	-0.0457047193514971	0.0596408788955035	-0.0699359589649338	-0.0263125828174415	26
"Big Creek_-121.5132_36.0732_merged"	-0.00502884870105754	-0.0622497951269704	-0.219021955057107	-0.058102682406396	0.0157635690536248	-0.0234976714769691	0.0288991503300677	0.0172608264511593	0.0208383986492554	-0.0367804734016467	0.0514782781223572	26
"Big Oaks National Wildlife Refuge, IN._-85.4167_38.9333_merged"	0.0701694399767232	-0.0689207152225173	-0.0894474514516051	-0.0886886568666337	0.0389030668106832	0.000193785636769719	0.0690125815770475	0.0415882979487931	0.0490417418384082	0.115927969336994	0.0272662246117789	26
"Brooklyn/Queens Counties_-73.8446_40.6807_merged"	-0.0962075196513806	-0.07965828955123	-0.0660248824607934	-0.0665253560562267	0.0727331825218731	0.0716757507910179	0.0900971038885505	-0.0779764770127377	0.0522176021966514	-0.0336940341509459	-0.078347595451296	26
