Site	Abundance.trend	Richness.rarefied.trend	Evenness.evar.rarefied.trend	Cropland.2015	Cropland.diff	Built.2015	Built.diff	Precip.2018	Precip.diff	Temp.2018	Temp.diff	Lon	Lat	Elevation	EcoI	EcoII	CDL.prop.cropland.2018	CDL.N.crops.2018	CDL.edge.density.2018	Field.size.index	Avg.field.area.km	N.fields	Livestock.density
Hattiesburg, MS._-89.3166_31.3072	-0.005627168821634	-0.096836002223586	-0.05389382240863	0	0	0.00097338	0.000835163	131.175002718344	3.02416769700699	19.6572919487953	0.734791711966199	-80.2043	25.4161	71.064620355412	8	8.3	0.0057336802985811	14	295.529241371627	0.113161465400271	0.28815	6	486.063112255061
Hawk Mountain, PA._-75.9167_40.5833	0.02980983071533	-0.077330875376667	-0.061175996988779	0.062243852	-0.193600371	0.074568815	0.048796334	107.029168526332	14.4808335940047	10.8656251681969	0.820625038134599	-84.7508	45.4345	195.992857142857	8	8.4	0.303625038048873	31	189.000277864541	0.382445520581114	0.181296644295302	447	3890.9627216163
Hazleton_-75.9167_40.9667	-0.010378698399971	-0.132274116462442	-0.184022225678564	0.505018154	-1.181244255	0.145737456	0.048896225	107.029168526332	14.4808335940047	10.8656251681969	0.820625038134599	-82.5667	41.3333	451.853067047076	8	8.4	0.0426515296214943	27	132.228960409172	0.120722891566265	0.160438235294118	34	234.42000659584
Headwaters_-83.5434_42.7725	-0.001676782284806	0.040460398572258	-0.074173177839835	0.286535495	-0.61012602	0.379838573	0.008318972	74.5375014146169	5.4866668701172	9.57291678199545	0.61708326293156	-123.0886	44.0335	307.842618384401	8	8.1	0.0435298167008541	20	216.067374821187	0.209239766081871	0.14343488372093	43	251.053246997763
Hendricks, PA._-75.47_40.33	-0.120857268971772	-0.047383661585376	0.023228115515157	0.084174005	-0.152101659	0.04206013	0.022040801	111.633335232735	15.0191669543587	12.2250001694386	0.7366666076705	-99.08	26.5	112.428779069767	8	8.3	0.1898955535661	30	252.261679763918	0.182027929568913	0.14828125	144	745.042988986112
Hernando Co. East_-82.3221_28.5431	0.080326567312434	-0.040187738547443	-0.102662108702345	0.0037123	-0.013673562	0.243397481	-0.039391672	127.178127118697	18.335625375062	22.625000278155	0.635833271344499	-70.585	41.6095	33.1870860927152	8	8.5	0.0758288653025495	20	202.624118413592	0.128183716075157	0.16002	20	1379.86740914358
High Falls, GA._-84.0179_33.1787	0.160510705039681	-0.023453774985238	-0.303318317673086	0.002826585	-0.008780614	0.894190173	-0.071193377	109.491668850183	5.340000691016	18.0677086040378	0.7060416564346	-83.3748	42.4697	192.97288676236	8	8.3	0.0339984203437443	23	235.711637795829	0.120238885202389	0.17496	5	686.610316093246
High Line Canal, CO._-104.8472_39.7243	-0.087170271889565	-0.119245433138259	0.095217376536375	0.071456014	-0.206953251	0.542168723	-0.043190393	35.5187505036592	-0.7237501293421	9.75937516490618	0.57854163112739	-82.35	28.05	1656.32210834553	9	9.4	0.021872469615491	17	227.8219776474	0.161100917431193	0.351675	44	455.868188786766
High Springs, FL._-82.5846_29.8475	-0.114795439761625	-0.171579123894712	-0.037257025654681	0.03737049	-0.043179619	0.290669321	0.104223954	126.027085656921	13.479583377639	21.6937503715356	0.736250064770399	-72.8674	41.8169	26.9622331691297	8	8.5	0.169216200031434	27	252.544062263126	0.664604810996564	0.1691375	72	1524.44817864702
Highlands Hammock, FL._-81.564_27.4343	0.003479457441794	-0.041551599443661	-0.100938459691273	0.083879739	-0.166982997	0.480253755	-0.154892573	125.767710804939	13.766041906674	23.6489586134752	0.625624857346303	-82.5841	28.1184	30.2138047138047	8	8.5	0.141259325574456	15	140.585563181803	0.174016853932584	0.21194854368932	309	3491.84471096122
Hillsdale, MI._-84.593_41.8544	-0.072473693121277	-0.061177657070995	0.043491155734458	0.170564501	-0.312000965	0.134824125	0.016315837	87.7489599188169	9.89812542200089	9.85312519595027	0.469791686845319	-92.3983	34.9016999999999	331.478571428571	8	8.1	0.407559347121973	30	224.379736694812	0.579940652818991	0.195250720461095	1041	2230.34358233087
Hiram, ME._-70.73_43.92	0.277301765229345	-0.091903005213935	-0.21770412287446	0.425047673	-0.881632633	0.05225265	0.044220522	98.5739601254463	8.87395831346511	8.46354179394742	0.782708298787479	-73.25	44.22	164.323691460055	5	5.3	0.0165772017715243	10	185.987502768836	0.00515463917525773	0.1512	1	233.691059323711
Hobcaw Barony, SC._-79.1645_33.4312	0.077569396686772	-0.042093256633865	-0.091522947350191	0.048795879	-0.082405837	0.17764423	0.023702321	111.687501827876	-1.01333374977099	19.4062503129244	0.882916668057501	-68.7277	44.7384	3.70549450549451	8	8.5	0.00650438061439503	12	146.720197677449	0.0235917826375083	0.1035	2	38.692674874901
Holden Arboretum_-81.3592_41.6868	-0.03900727864208	0.023349772352487	0.071392604651233	0.30219217	-0.613075865	0.075679915	0.072499165	90.2239600817363	11.167291879654	10.3093751190851	0.736041613730281	-79.8806	37.5122	207.387142857143	8	8.1	0.0025199986478056	11	136.430018185363	0.0466745843230404	NA	0	233.277176717
Holtwood_-76.315_39.9094	-0.003137473920225	-0.050832023902294	-0.050630342960367	0.480506658	-0.999497509	0.05872189	0.032384213	105.006252149741	11.2020841320357	12.4031252581626	0.6389584158237	-76.7908	42.529	140.00726744186	8	8.3	0.342230604863258	29	207.732323172034	0.355853658536585	0.201656767411301	761	17380.4425709805
Horseshoe Lake, IL._-90.0915_38.695	0.056519076785907	-0.108550692837277	-0.038229822587915	0.103050943	-0.233268666	0.193687525	0.063747156	88.1333347558975	8.06166660785669	14.4968753017019	0.796875021746301	-114.0312	46.9145	132.693786982249	8	8.3	0.190122701290869	24	190.120435584205	0.281587104773714	0.198697959183673	392	798.677734199335
Houston, TX._-95.3667_29.7333	0.025573206293805	-0.074698043994004	-0.099201948101265	0.00898914	-0.012304973	0.240570958	-0.031051037	100.762501701713	-3.398333069682	21.5177085896333	0.674374900261601	-81.2187	29.5539	14.1628289473684	9	9.5	0.00249487198362218	13	254.73292866271	0.0672187715665977	NA	0	874.140962524907
Indian Bayou Wildlife Management Area, LA._-91.7088_30.4066	0.070339875945425	-0.101911189787006	-0.103737575087272	0.288655546	-0.72067763	0.091038299	0.06067253	132.603127499421	-0.687707694371994	21.0145836969217	0.760416783889202	-85.2239	30.811	3.5718954248366	8	8.5	0.032299589938063	8	54.9587782634676	0.0504109589041096	0.276580327868852	61	517.964698899186
Indian Cave State Park, NE._-95.6149_40.3151	0.010348536457608	-0.079436687513396	-0.0460349505957	0.044315413	-0.111166242	0.458473335	0.038307589	71.0541681448619	4.42583357493091	12.2572918396133	0.733958285395101	-97.4804	32.7247	293.525325615051	9	9.2	0.719395565042763	8	43.800819275862	0.763481436396835	0.298350775862069	1160	1560.67686623422
Iowa City, IA._-91.6076_41.7522	0.07893401106156	-0.07724203003544	-0.123418033190191	0.063446123	-0.130048307	0.177252632	0.073342172	79.7739594181379	5.33895774285001	10.7500002056671	0.75250002471733	-85.4	35.1167	230.248579545455	9	9.2	0.286165361474549	15	174.980634344592	0.404497041420118	0.207738493150685	730	7319.92243269378
Iredell Co._-80.85_35.9167	-0.070306985924443	-0.066639991461936	-0.001919290001063	0.369954612	-0.920245552	0.418447665	0.082066396	100.811459859212	10.7597916205722	16.1614587331812	0.771458526949099	-95.88	41.17	274.925925925926	8	8.3	0.319953923101715	31	234.76007252403	0.345886889460154	0.160057211538462	416	2547.96097183292
Islamorada, FL._-80.5889_24.9518	0.001835606046652	-0.044725602268329	-0.074618774040492	0.079888612	-0.204594494	0.583265491	0.163473103	119.174481107543	0.341562129806007	25.6479171117147	0.551250108083099	-80.2936	36.1369	1.03333333333333	15	15.4	0.000134643866971859	1	11.2805963794657	0	NA	0	0
Island Ford, VA._-78.6899_38.3519	-0.080286323871693	-0.027199318919557	0.019756675212843	0.70338116	-1.600859686	0.028950658	0.028950658	91.9572931329409	4.6906247749924	13.2875001709132	0.781666574176999	-97.4587	45.9943	470.368107302534	8	8.4	0.205016333822751	21	129.045157747723	0.232607342874922	0.19623781512605	119	3682.75592468101
Itasca State Park, MN._-95.1709_47.1917	0.0434018422982	-0.057615542593328	-0.077624742807098	0.011217055	-0.020767229	0.58554025	-0.063179473	58.9031257331371	0.688124962151001	5.08125005786618	0.52541662628452	-77.25	38.78	473.972762645914	5	5.2	0.00831995416266287	18	124.865628031866	0.0623039480800433	NA	0	444.248668093423
Jackson_-88.7764_35.5513	0.007315744584061	0.036827106660566	-0.019919167945637	0.515530448	-1.147393261	0.121450809	0.098079214	118.912501355012	8.098332766692	15.8739586588927	0.6589584422298	-92.05	30.6167	133.407692307692	8	8.3	0.182663000660518	16	208.725598643949	0.386184635248547	0.196991150442478	339	403.748507252374
Johnson County, IN._-86.07_39.48	-0.143649880954885	-0.017426553079168	-0.031117268929856	0.221602276	-0.474784345	0.308557586	0.161767326	103.539585113525	12.6345832586285	12.3812502915195	0.7562500647735	-105.08	40.57	236.253313696613	8	8.2	0.622978933358268	13	123.722005479038	0.598892307692308	0.253411234177215	1264	1272.14066869398
Joshua Tree, CA._-116.1667_34.0167	0.019951872368656	-0.034000756703997	-0.06443580405845	0.711618389	-1.531135994	0.040306464	0.034900309	19.5416669311623	-8.4200004915396	18.09895867606	0.9339583923419	-103.7836	50.7696	1308.65777080063	10	10.2	1.79061004094528e-05	1	18.6634621378823	0	NA	0	433.138207818837
Kanata, ON, Canada._-75.92_45.35	0.225560106337402	-0.076790452821023	-0.165615323339685	0.001349606	-0.032668896	0.025327996	0.000244847	83.083335240682	4.8533342838288	6.7427085430827	0.76937513092222	-85.95	46.35	88.0589022757697	8	8.1	NA	NA	NA	0.363961947397874	NA	0	737.920057473185
Kerrville, TX._-99.1405_30.0476	-0.028542763547085	-0.00013488560425	0.011413513419501	0.005450003	-0.009872336	0.029732178	0.029041188	56.6343758528431	-1.9581249631942	19.6979169199864	0.935416542490302	-79.4754	33.1408	554.991803278689	9	9.4	0.00987607161544597	18	190.160137994425	0.000823610157858614	0.1224	1	703.293772013805
Key Largo, FL._-80.3696_25.1761	0.088534838982418	-0.055840430834674	-0.113880071497088	0.0401793	-0.195682684	0.225655755	0.035488651	111.334376677871	-1.509792525569	25.6062504251798	0.553750050067901	-95.3833	29	1.08064516129032	15	15.4	0.000640438148029548	5	21.2951375141016	0	NA	0	13.6332394523904
Key West, FL._-81.6968_24.586	0.002591992617838	-0.060157663353054	-0.19256848129431	0.50822795	-1.162723109	0.197860952	0.100350578	109.915626679858	5.3256246835	26.1364586949348	0.5272916118303	-76.3027	40.2262	1.4	15	15.4	0.000503721945486092	4	36.7244126283979	0	NA	NA	0
Kissimmee Prairie Sanctuary, FL._-80.9813_27.5526	0.06296912693228	-0.057769007536234	-0.124541314739446	0.038435201	-0.071948565	0.263106348	-0.016633301	121.097919225693	9.357083614668	23.9583337008953	0.742499981323899	-74.5605	39.485	19.9411764705882	8	8.5	0.0126851745007302	11	161.098665563147	0.0451159522136332	NA	0	5945.30003892628
Lake Blackshear, GA._-83.8869_31.964	-0.108651921050949	-0.105568583219171	0.066861532297731	0	-0.001383317	0.0102118	0.009243478	105.300002296766	0.809167051315995	19.2104170272748	0.968750078479502	-118.4833	36	85.3125	8	8.3	0.475492643913696	33	219.544609018293	0.541168569509738	0.240397297297297	518	584.331469051877
Lake Bronson State Park, MN._-96.53_48.75	-0.011889979273901	-0.093617315994253	-0.02294723548901	0.109414191	-0.159586962	0.064345832	0.048174443	46.2447926749786	-1.7460413217544	4.0437500194336	0.33458325850467	-80.8667	37.3333	304.09125	5	5.2	0.267106103503093	20	158.875715510741	0.346848739495798	0.31736	90	293.412836249606
Lake Co. East_-81.0548_41.723	0.001879099172855	-0.050598114963177	-0.050873738711267	0.476205926	-0.96525196	0.031499182	0.031499182	90.2239600817363	11.167291879654	10.3093751190851	0.736041613730281	-91.6788	44.4221	271.983026874116	8	8.1	0.0617365764589761	19	162.216704534452	0.296973293768546	0.15516	45	719.834024777081
Lake Louisa State Park, FL._-81.7187_28.4997	0.072219204795347	-0.09565073178463	-0.085010196538497	0	0	0.044162162	0.044162162	119.623960281412	16.702292022109	23.3510421315829	0.6552084167798	-105.4001	39.8482	36.5374376039933	8	8.5	0.136308021032904	19	222.316391486833	0	0.195307670454545	352	766.149772604503
Lake Meyer_-91.9039_43.1688	-0.026570409388533	-0.022130174832447	0.24818801198095	0.053875123	-0.127898048	0.081141119	0.040124685	77.9270845750968	1.50875044663749	8.71979181313266	0.765625012231371	-82.6394	29.0836	351.751388888889	8	8.1	0.582383192909509	13	153.189626873837	0.676734693877551	0.238211333333333	1350	7993.84632892794
Lake Placid, NY._-73.9833_44.25	-0.003884981447974	-0.068042756847378	-0.041832968733066	0.451009704	-0.887385914	0.067774073	0.030291362	98.5479182004929	9.8862501223882	5.293750066543	0.72874999827085	-87.2317	39.031	709.031081081081	5	5.3	0.00350544916302925	12	157.312170659536	0.0301369863013699	NA	0	107.134263772066
Lakehurst, NJ._-74.37_40	0.062179338928435	0.013755338370703	-0.054948030214911	0.595053742	-1.308707083	0.048529061	0.047422407	111.648959994316	15.7797917922337	12.9968752066294	0.8985416493068	-84.409	43.2486000000001	34.0014641288433	8	8.5	0.00969297617342312	18	199.741228838063	0.0905660377358491	0.2792	9	131.355706271654
LaSalle County, IL._-88.95_41.2	-0.11909171175066	0.093263061349973	0.077122189566985	0.163361055	-0.388267861	0.043976846	0.036521372	84.9000016848246	9.1875004609426	10.8468752154149	0.619375084682002	-96.65	34.2	198.483050847458	8	8.2	0.792855579651035	14	86.6190504612405	0.591361727654469	0.351779558823529	680	696.889044595111
Last Mountain Lake National Wildlife Area_-105.2396_51.4171	0.102996153721073	-0.014212692156624	-0.124586187706449	0.408138322	-0.918920738	0.04180833	0.04180833	32.4635422726472	0.275208385785405	3.32395844184794	0.44645838742145	-98.9873	34.7387	501.817535545024	9	9.3	NA	NA	NA	0.414505712866369	NA	NA	259.551191523051
Laurentian Divide, MN._-92.5333_47.5667	-0.134956494625862	0.040998507930497	0.143198054485153	0.032639981	-0.039978668	0.471960031	0.025684761	64.9916677474976	2.601666768392	4.18541671273609	0.17458333658675	-74.4624	40.78	463.782051282051	5	5.2	0.000875444188443337	8	253.921923642697	0.00999462654486835	NA	NA	52.7721359596007
Lava Beds National Monument_-121.5253_41.7668	0.334134988082762	-0.17170554297629	-0.10078988822634	0.00075045	-0.018345352	0.585753386	-0.055698539	53.0572925278296	-7.1035418738301	8.60104180631849	0.62270829617046	-79.4524	43.6563	1368.1810466761	6	6.2	0.0765530153058279	16	97.8793081837336	0.090521327014218	0.267693277310924	119	279.141754092025
Letchworth State Park, NY._-77.9713_42.6573	-0.238719744684033	-0.002463744813787	-0.085182281116227	0.056446925	-0.10149197	0.338052505	-0.025634258	80.8239594300588	7.9239580233892	8.74062520288862	0.773958391556509	-86.1643	43.2342	355.771151178918	8	8.1	0.454510729220963	32	216.414070074499	0.525657510227937	0.192344901777362	1069	3091.5350838363
Lexington, VA._-79.477_37.848	0.060353143018297	-0.088693396183661	-0.127522175256639	0.901662871	-1.885457885	0.044243049	0.042026983	92.2406263550123	4.44145834048589	13.3677085838281	0.808541705428398	-89.5161	41.585	467.466266866567	8	8.4	0.115778374614543	22	161.636659040419	0.0462311557788945	0.115585714285714	14	2024.39802654376
Los Alamos, NM._-106.3216_35.8797	-0.057231800434824	-0.113120295806089	0.018204235079994	0.001384867	-0.001384867	0.721676033	-0.025340674	31.9062504440856	-5.7945834780423	10.0760418220889	0.845208293587611	-73.9327	40.9144	2355.97067901235	6	6.2	0.00147626731182068	9	120.377462849594	0	0.1144125	8	166.404936009449
Lower East Pearl River_-89.7372_30.387	-0.045644809418954	-0.072454531524651	-0.023466668145957	0.173549293	-0.437072178	0.28972971	0.155055646	137.661461010575	5.45562528669802	20.8989586780469	0.6556250999372	-85.05	35.0833	8.78275290215589	8	8.5	0.000193798919086529	6	133.547012798219	0	NA	0	572.424142612656
Lower Hatchie_-89.7774_35.6525	0.098447847552719	-0.026000886551083	-0.132451159207265	0.026165817	-0.026165817	0.041491083	0.040659137	110.722918748856	5.89958330790201	16.4281252715737	0.548958313340998	-78.6811	44.8787	82.8073959938367	8	8.3	0.523201237177002	17	111.452205163098	0.515394566623545	0.294596470588235	850	396.646283879753
Lower Penobscot, ME._-68.8999_44.5466	-0.028807280134461	-0.059440341129208	0.046597754249126	0.000121423	-0.000121423	0.153657206	0.046914856	96.8145850102107	9.1254172166189	7.05000013795992	0.94333335732421	-63.7	44.7667	67.7492492492492	8	8.1	0.060578612980421	17	207.341102067263	0.0609880749574106	0.160669565217391	23	320.619893483506
MacGregor Point Provincial Park, ON, Canada._-81.4384_44.3731	-0.032658822818952	-0.045072427525493	-0.042044976623216	0.029404505	-0.03632492	0.038266464	0.038266464	98.8989597558975	7.02479120095569	7.27812512079254	0.686458309770869	-74.5859	41.8926999999999	212.991847826087	8	8.1	NA	NA	NA	0.385324232081911	NA	NA	3334.25840636178
Madison, WI._-89.3838_43.0899	-0.060830709922962	-0.075185453691096	-0.025747815412648	0.268912364	-0.616768519	0.296441161	0.07763065	75.1385427514712	4.07687468528751	8.23229187750258	0.610625056348131	-76.2333	39.55	278.874655647383	8	8.2	0.161419962477593	23	195.028977404985	0.267751307379431	0.230946347607053	397	3626.72326207944
Magic Mountain, ID._-114.2854_42.1889	0.011467930154492	0.081164214021004	0.068453343934022	0.004669911	-0.004669911	0.033527415	0.028695831	25.5916670958201	-0.625833375255301	8.48333346874764	0.61416663713754	-81.3	31.6833	2015.40449438202	10	10.1	2.58641099662374e-05	6	34.1008342170238	0	NA	0	2571.01439279298
Magnolia, TX._-95.7109_30.2738	0.156430143435698	-0.019067306687371	-0.148315929306439	0.723047617	-1.523130742	0.096029746	0.053081561	99.6270847717921	-2.73458366592691	21.2770836055279	0.679583324988698	-97.4667	38.0667	77.093137254902	8	8.3	0.00323490675271864	15	261.33444214106	0.125205479452055	NA	0	1128.1341956814
Maidens, VA._-77.9575_37.6423	0.002505149163778	-0.060786096792931	-0.043658193212443	0.008823928	-0.016009225	0.013690723	0.013690723	98.9864603082339	5.8039588458836	14.8375002257526	0.6833332748463	-121.4993	36.336	78.269578313253	8	8.3	0.130218622611893	24	173.287946942221	0.181669805398619	0.165132	100	909.523848537059
Manion Corners, ON, Canada._-76.0653_45.2565	0.139238843710927	-0.073761195533044	-0.23950033686087	0.098643863	-0.296432391	0.282881785	0.059246678	70.901042898496	3.6085416475932	6.53645849972963	0.73229165424903	-89.3166	31.3072	127.507362784471	8	8.1	NA	NA	NA	0.264389697648376	NA	0	770.569692106884
Manitoulin Island, ON, Canada._-82.75_45.8333	0.052072076492415	-0.093412360754296	-0.105958947884793	0.407248826	-0.966878046	0.092037558	0.065889246	74.8145847121875	5.7945836663247	6.04583346812675	0.46583333375553	-75.9167	40.5833	188.823684210526	0	0.0	NA	NA	NA	0.0486666666666667	NA	0	49.285466301536
Marin Co._-122.5655_37.9663	-0.079671668626032	-0.014138870510531	0.02699618053774	0.073173306	-0.183757142	0.56668598	-0.053964005	66.4937509973533	-20.1954173793085	14.7750002940496	0.6724999626478	-79.25	43.7833	164.943060498221	11	11.1	0.0073846636011498	28	179.96901556782	0.0335419274092616	0.54945	2	2363.41588262826
Mariton Wildlife Sanctuary, PA._-75.2044_40.6093	-0.083022177430345	-0.062981448308073	-0.01112312646386	0.062981719	-0.118144574	0.127894293	-0.028308064	112.255209883054	15.9902080615361	11.0104168044248	0.7887499116827	-75.9167	40.9667	129.800289435601	5	5.3	0.145393697127452	26	142.073273846827	0.380108499095841	0.210261290322581	279	732.870803513281
Martha LaFite Thompson Nature Sanctuary, MO._-94.3133_39.32	0.010861076744221	-0.008409386510419	-0.024238632350306	0.150634894	-0.290166556	0.193758746	0.020279461	84.3604181955258	-0.615416807929705	13.2562502352521	0.7479166390995	-83.5434	42.7725000000001	258.665191740413	9	9.2	0.212189459066393	13	172.097091769774	0.328667894413751	0.260457589285714	224	1984.29550569466
Mary Gray Bird Sanctuary, IN._-85.2072_39.5765	0.048517019592641	-0.05441310042167	-0.077602346763641	0.297122782	-0.669791015	0.236747977	0.075493314	102.600002129873	13.4216669718428	11.4281251762683	0.6947916263714	-75.47	40.3299999999999	290.709064327485	8	8.2	0.401752728068518	13	115.597157702421	0.593980343980344	0.2391	849	3926.09353809065
Mary's Peak, OR._-123.55_44.51	0.171002263593027	-0.200376447756178	-0.20318408342674	0.198147123	-0.489560707	0.044631873	0.038833971	138.966669219236	-1.233333717286	10.8250001917283	0.341666679580999	-85.0218	30.576	357.959568733154	7	7.1	0.00203725956755983	16	179.248336105386	0.0602491506228766	NA	0	741.366160256609
Mason Co._-89.9579_40.1628	-0.003138852303886	-0.103420005737319	-0.123684617984379	0.326373808	-0.671287303	0.244555427	0.019088299	85.3562514781952	10.2520834207535	11.8927085661174	0.5893750425583	-81.2717	41.112	155.229532163743	8	8.2	0.71174081980618	22	105.504170388748	0.730493000608643	0.282200480769231	1248	1925.09260377183
Matador, SK, Canada._-107.9_50.68	-0.208161825378444	-0.043434379509493	0.048585408670383	0.242443967	-0.651992746	0.122906963	0.073231235	28.9000002841155	-0.798333694537501	4.2270834762603	0.1670834046478	-82.3221	28.5431	658.73600973236	9	9.3	NA	NA	NA	0.0166160081053698	NA	NA	298.615318136397
McDonough Co._-90.7719_40.3683	0.056510682422242	-0.073330724588698	-0.104729831887796	0.07757888	-0.145323937	0.106176811	0.090830481	89.5968762338161	6.84020801583921	11.7875002318372	0.7666667086382	-82.7333	35.2667	186.568740955137	8	8.3	0.421072422650159	19	121.583147473534	0.626271186440678	0.233644978165939	687	2884.67930108534
McGraw Wildlife Foundation, IL._-88.13_42.07	-0.085007068268238	-0.398152854395428	-0.240921076001036	0.129603494	-0.255225384	0.069654811	0.05196548	83.8354180256526	7.6870834827423	9.45416688515494	0.466666724532841	-84.0179	33.1787	242.878531073446	8	8.2	0.0189844455674443	10	228.103160360403	0.0763978811065333	0.148451785714286	56	710.465867175045
McNair, MN._-91.6717_47.32	0.141584676802184	-0.099276290224729	-0.145027404184666	0.068277361	-0.098840215	0.76083616	0.315946103	69.3270844618479	4.9962499459584	3.85729173384607	0.21229166562359	-104.8472	39.7243	511.384415584416	5	5.2	2.18841453345986e-05	2	245.952593635958	0	NA	0	11.5006620790254
Mercer, NJ._-74.7663_40.2694	-0.114225325234004	-0.047245747214115	0.098507955706514	0.394733909	-0.867358374	0.082399121	0.065987592	111.280210494995	15.5752089977263	12.7208335169125	0.8241666164714	-82.5846	29.8475	37.4136429608128	8	8.3	0.0978228475522721	28	202.581361432383	0.250816696914701	0.1391625	48	521.698109954662
Meriden, CT._-72.7448_41.5243	0.016134276821042	-0.069882602432622	-0.075773856711227	0.037943061	-0.08850408	0.011621194	0.011621194	104.419793685277	6.1989587624865	11.0739585069629	0.873958262832199	-113.98	42.1678000000001	79.1751412429379	8	8.1	0.0594620836201717	18	222.948658259817	0.0718712753277712	0.144940298507463	134	407.515108668129
Metolius, OR._-121.64_44.4733	0.045814725577035	-0.079507534022532	-0.085004858917942	0.479755002	-1.031598161	0.11795665	-0.044130883	72.6927097638448	-3.7247916992754	6.69583350606263	0.38666670937091	-81.564	27.4343	1117.37972972973	6	6.2	0.000175074555897526	5	72.5524875508064	0.0388920293951385	NA	0	498.724986120218
Metro New Orleans, LA._-90.112_29.9416	-0.005231510773212	-0.093273888485458	-0.060882489991093	0.564737053	-1.329214747	0.084032861	0.052445163	137.814585546652	4.15625025828601	21.4802087148031	0.720208366712001	-84.593	41.8544	1.37758620689655	8	8.5	0.000252682513375261	6	172.896517557455	0.00550584996558844	0.11205	2	108.16555575713
Midland, TX._-102.0279_31.9869	-0.009629181731101	-0.058221605043155	-0.01418385662972	0.016224576	-0.019135179	0.053843061	0.044695452	29.3343754416953	0.842708344385102	19.3187503417333	1.0129167755445	-70.73	43.92	842.061389337641	9	9.4	0.162036981771735	22	134.943941088072	0.463385030343898	0.476726470588235	102	424.002584042928
Minidoka National Wildlife Refuge, ID._-113.3544_42.6479	-0.134148379308013	-0.056976285547523	0.036967169446213	0.007546156	-0.011412491	0.095424733	0.039224788	21.7468753010035	-0.9631250520547	9.23958354194959	0.58625007160008	-79.1645	33.4312	1305.36592178771	10	10.1	0.0667840480666885	22	115.522529602329	0.103859649122807	0.426830769230769	78	1748.35033370754
Mississippi Museum of Natural History, MS._-90.1_32.3995	-0.294222865751766	-0.078765311325377	0.132497626268479	0.305352021	-0.547985857	0.034952256	0.034952256	121.781252155701	4.95124992728199	19.0583336949348	0.540000092983199	-76.9158	45.842	95.7003205128205	8	8.3	0.0129086940691236	13	237.690680790359	0.0425418060200669	0.208770967741935	31	833.70707393867
Mohawk Dam, OH._-82.0821_40.4245	0.05581635791524	-0.112289668502603	-0.150036140844806	0.062399406	-0.139322483	0.377367835	0.189333647	94.2927096684774	12.3610418955485	11.197916878853	0.8020833583859	-81.3592	41.6868	307.01867816092	8	8.4	0.131057492211156	14	122.765971274452	0.261818181818182	0.219376216216216	185	4005.726102919
Monroe/Brown, IN._-86.3277_39.094	0.051615027454416	-0.086053845620946	-0.086633592448169	0.452712749	-1.010575429	0.122817668	0.044052441	103.539585113525	12.6345832586285	12.3812502915195	0.7562500647735	-76.315	39.9094	209.527859237537	8	8.3	0.0165509420448441	8	35.9827308358037	0.0491985203452528	0.162553846153846	26	1051.80524824281
Monterey_-121.8185_36.5418	-0.01112998966085	-0.014421054530221	-0.041687820814377	0.35963725	-0.530577421	0.283406717	-0.252297722	32.9302088887586	-11.0631254561401	15.1072919070721	0.849791659911499	-80.5	25.4833	232.346278317152	11	11.1	0.00152415693076884	16	207.362047001074	0.0654360280076384	NA	0	556.554087703509
Monticello, NY._-74.6321_41.5684	0.03036069645342	-0.073734621297955	-0.099723301802498	0.211169479	-0.516244849	0.506078201	0.004072946	109.565626899401	10.7206255356467	8.88645850634202	0.69229169416551	-90.0915	38.6950000000001	391.217329545455	5	5.3	0.0043908164889384	11	178.665313809751	0.0153662894580107	NA	0	224.752187146761
Montour Preserve, PA._-76.5479_41.0632	-0.123433528349778	-0.063061194703077	0.090446811739996	0.020454921	-0.043357791	0.929142291	-0.026845568	96.5520850419998	11.1595837513606	10.161458500661	0.848958286394721	-95.3667	29.7333	235.458452722063	8	8.4	0.294390450136782	32	265.342949515046	0.530727600721587	0.163154268292683	492	1839.45779920415
Moose Lake State Park, MN._-92.7304_46.4393	-0.008500926520143	-0.095351893703588	-0.065181629760078	0.437480468	-0.918556303	0.052116032	0.045322742	66.7447927892208	3.0156250715256	6.33125020214356	0.37875010965702	-91.4112	44.0701	346.601049868766	5	5.2	0.0566191640521328	14	259.274880513981	0.200658978583196	0.120436363636364	11	422.056356896117
Morton Elrod Memorial, MT._-114.1_46.53	-0.078211270489228	-0.087305964066159	0.064141730195296	0.18411949	-0.350441091	0.049561905	0.045835197	31.7114586705963	-0.261041911939799	6.47500014406008	0.28583334928068	-94.9167	30.3333	1294.85677083333	6	6.2	0.148201496100589	16	210.072152368826	0.388583973655324	0.14804693877551	147	440.42914215955
Mount Baden-Powell, CA._-117.77_34.37	-0.053804236942226	-0.128224382570706	-0.05036947919242	0.067279231	-0.122482102	0.018544138	0.018544138	37.2979173981585	-21.2370834837667	13.4854168891907	0.918749928474501	-91.7088	30.4066	1723.078125	11	11.1	5.96880701454199e-06	3	123.461457091904	0.00353866317169069	NA	0	166.809411613557
Mount Lassen_-121.404_40.4609	0.091641944722612	0.049647984651764	-0.020675609574562	0.74874992	-1.63739258	0.047421412	0.046451883	79.9114597318694	-14.6085417427123	8.80937512793268	0.809375009840981	-95.6149	40.3151	2011.7768115942	6	6.2	0.000443666315182142	10	66.4166484292621	0.000970873786407767	NA	0	316.768265791614
