grid_id	EcoI	EcoII	EcorgnI.x	EcrgnII.x	Cropland.2015	Cropland.diff	Built.2015	Built.diff	Precip.2018	Precip.diff	Temp.2018	Temp.diff	Lon	Lat	Elevation	CDL.prop.cropland.2018	CDL.N.crops.2018	CDL.edge.density.2018	Field.size.index	Avg.field.area.km	N.fields	Livestock.density	Abundance.trend
2294	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.043907984	0.008531975	0.126069481	-0.014962061	106.302866369486	10.7466148992381	13.4825523043789	0.922552090258501	1718933.04657	132440.40381	11.9922630560928	0.0452009077441027	37	149.104440489748	0.0402176326893182	0.178033146067416	178	142.598735319536	-1.29254895728174
1554	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	0.003125807	-0.009698519	0.010774993	0.010075013	28.6135420706123	-13.4431252473345	13.3312501832843	0.852916608750801	-1881066.95343	-267559.59619	1728.35562987737	0.00140151023261338	11	118.710242191652	0	0.1839	9	4069.49506435048	-4.35950823403808
1699	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.206429257	0.032245617	0.072620216	0.055778233	98.2104184627533	8.60625077585379	11.9208334727834	0.7866666015238	1268933.04657	-217559.59619	709.115058759224	0.0708547319637644	26	59.276516061412	0.0781743308167467	0.179326666666667	135	1529.01546915558	-0.387890018815129
2968	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.452275529	-0.042733872	0.042260268	0.035761328	72.6718760728836	3.899374828736	8.06875015585683	0.642083312772829	318933.04657	532440.40381	285.932711198428	0.274449649022365	24	78.1542874374627	0.500020542317173	0.196476203501094	3656	2514.67369084298	-2.50365140992972
2076	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.004350773	0.002822267	0.026686203	0.026686203	38.1218757728736	-0.6064582804838	-0.0250000185333192	0.497499998938292	-781066.95343	32440.40381	2983.96021080369	0.00130698209159456	11	107.130329084877	0.0225187472430525	NA	0	333.44307151068	-2.74182031413646
1938	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.564316982	-0.068503544	0.061164604	0.037286356	102.659377038479	13.1710420012475	13.0812502000481	0.8145833319674	718933.04657	-67559.59619	169.63849640096	0.444395693837711	25	122.532294921859	0.564585191793042	0.230795832525683	5159	1641.64238185341	0.131592258204094
2799	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.697427044	-0.158218504	0.068228312	0.048127473	73.9177096486092	5.2310416976611	9.05208346519309	0.74208336017716	868933.04657	432440.40381	221.873306573006	0.633657940975014	33	171.763514661649	0.600293685756241	0.215550549584758	8188	3930.99931494585	-1.7911569005851
1024	9	9.4	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES	0.584483873	-0.097739226	0.051766642	0.045895668	53.9177093828718	-8.2947918125118	17.9927086184422	0.911875058213901	-281066.95343	-617559.59619	433.15237020316	0.572829397881402	27	138.829613385298	0.700365954432771	0.312405663254193	4591	1196.42287552434	2.22827202727904
2797	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.33876492	-0.07181875	0.109937142	0.028233915	81.8208346764247	9.89083340168	9.09583355726985	0.775833398274461	768933.04657	432440.40381	231.514392991239	0.277639330759766	45	212.185984710857	0.267295004712535	0.182357001772601	3949	1426.19876655445	-0.00819676726159235
2354	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.78976463	-0.102041643	0.074804248	0.055078422	84.68125106891	8.1404163956642	10.8218752408866	0.5202084235071	518933.04657	182440.40381	211.763402061856	0.74169565252837	25	95.5254431058901	0.723186528497409	0.372903678990081	5545	1703.85397055724	-2.67180147849402
2638	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.012352992	0.006123025	0.433143983	0.03743309	115.976043621699	13.177291663488	11.4255210316041	0.807187502668201	1718933.04657	332440.40381	129.256802280384	0.0105382670975697	23	93.2199493772631	0.0617118093174431	0.173541176470588	17	356.481278990798	-1.25759816090332
1203	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.237673772	-0.066511102	0.104904509	0.068614107	130.61146060129	14.131458523869	15.9364585774795	0.875625017052501	968933.04657	-517559.59619	327.440011239112	0.0510347395247927	29	136.508709258776	0.122961222091657	0.21313006993007	143	1452.22049095316	-1.7708393528189
3831	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.021644305	-0.000219109	0.083622416	0.036009863	118.263022949298	-2.409479266405	7.17083346533279	0.69958334391316	2368933.04657	982440.40381	76.0917923804653	NA	NA	NA	0.014335307331019	NA	NA	99.2578385806675	2.50175387656588
2815	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.029790972	0.013546321	0.040235908	0.037538608	105.443751826882	8.5087503820654	9.22786475122363	0.72848958420024	1668933.04657	432440.40381	555.416347381865	0.0211719211447552	26	130.527880850476	0.0386276186404446	0.191094230769231	52	249.680068634694	-1.19233717736966
2291	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.460764439	-0.113465046	0.128042305	0.091879291	105.006252149741	11.2020841320357	12.4031252581626	0.6389584158237	1568933.04657	132440.40381	158.838530655391	0.318565876266398	44	119.720392110401	0.377221914775872	0.19380709382151	3933	5310.1554337075	-0.287600533697396
710	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.005961479	0.003812569	0.061261372	0.030042765	104.010418216387	-2.928749756019	20.3791669905186	0.7083333909512	1318933.04657	-867559.59619	5.98924050632911	0.000793481880903625	15	151.99176227889	0.0230769230769231	NA	0	62.8222295090806	-0.894479098598011
1671	9	9.4	GREAT PLAINS	SOUTH CENTRAL SEMIARID PRAIRIES	0.718897367	-0.076563349	0.063335668	0.051408642	64.9375015472372	-5.4258328591784	14.3927085381001	0.6143749580408	-131066.95343	-217559.59619	451.827297297297	0.711997402476259	26	129.856215340937	0.737405270896957	0.226744101355333	8485	2307.7991144366	0.961663508329558
1797	11	11.1	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA	0.186989967	-0.01651555	0.062182836	0.026342705	38.5395839228295	-13.8612504375167	14.4291669378678	0.855000028014199	-2131066.95343	-117559.59619	377.036308203991	0.090441982802191	60	203.56572273493	0.169825695486552	0.12973125	1296	628.042633128032	2.81936682310289
514	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.084122965	-0.078163078	0.089097824	0.047478775	131.175002718344	3.02416769700699	19.6572919487953	0.734791711966199	618933.04657	-1017559.59619	68.9873603762493	0.00856810232861926	17	239.71111308169	0.127344230060219	0.184616666666667	54	496.882364877558	-0.0387379127758547
2461	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.31170074	-0.084219356	0.130863066	0.055733761	103.586460034053	13.3331252733871	10.8833336296957	0.7633334255622	1568933.04657	232440.40381	234.814592050209	0.215104317589105	38	175.901510029299	0.355268911237429	0.178002701505757	2258	3334.27427719325	0.198522261732959
2547	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.123833302	0.00204974	0.094055574	0.026555937	102.099220434825	13.3485939423247	10.3208335359038	0.779375030635899	1568933.04657	282440.40381	375.777518172378	0.0913605174083658	37	145.660743488348	0.199478600912448	0.163297674418605	602	633.08858481497	-2.17131939345498
2462	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.32100986	-0.078045662	0.279727965	0.08116012	110.748960018158	14.8481250246366	11.3908855897801	0.769843725297399	1618933.04657	232440.40381	157.716936748562	0.270921489262583	36	202.268621996225	0.284651569850126	0.177292828685259	2259	1888.15779992693	-1.68168888535362
265	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.119388964	-0.070685919	0.28167363	-0.035700328	124.723961106191	19.778125901272	23.2593753933907	0.639375007152601	1268933.04657	-1267559.59619	17.948406676783	0.0456330503359429	26	196.211942315035	0.0608026249369006	0.168457894736842	57	1275.14550619447	2.36978206451932
905	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.149274236	-0.007661528	0.09746948	0.035686183	102.398959934711	4.8364582419391	18.3604169512788	0.801249989370501	1068933.04657	-717559.59619	189.319265001436	0.0314362885791457	26	240.090655963671	0.0678991596638655	0.2016	8	661.741900925955	2.93032962787168
1993	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.003897402	-0.017397979	0.403436037	0.174913074	38.2791672945023	-0.587500053644099	7.22916681482457	0.54333336714966	-731066.95343	-17559.59619	1937.56279809221	0.0037550767195842	16	188.539779530704	0.0564045691471665	0.146561538461538	26	487.54513363065	-4.45012846216194
416	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.284667843	-0.038952667	0.07604271	0.057417623	126.027085656921	13.479583377639	21.6937503715356	0.736250064770399	1218933.04657	-1117559.59619	16.1430274135876	0.189938047320342	30	236.981454144348	0.534247258225324	0.2392392	375	1686.91114483448	-0.00919263612737531
175	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.560131671	-0.106233135	0.089889465	-0.02733667	125.767710804939	13.766041906674	23.6489586134752	0.625624857346303	1368933.04657	-1367559.59619	25.1184531059683	0.232268858429476	20	132.223010809119	0.258980891719745	0.219127926960258	2793	3388.40956912488	-0.299784594124319
2533	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.606839889	-0.234155919	0.074071928	0.051676287	87.7489599188169	9.89812542200089	9.85312519595027	0.469791686845319	868933.04657	282440.40381	311.449219749297	0.375731786063416	35	188.544405571915	0.588247886117949	0.206113822525597	7032	2763.84331326737	-1.96322082740217
3359	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.028979518	0.01694917	0.059307606	0.029619483	114.379168709119	9.90083358287799	5.87187508726493	0.85270833866671	1868933.04657	732440.40381	248.736399604352	0.0257729737591127	15	91.1141635478889	0.0256770725656399	0.229079032258065	62	113.342567249469	0.736360162330474
1059	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.080417799	-0.015405028	0.103375953	0.021559803	110.165627161662	-1.973541577657	18.8072919944922	0.850625004371	1468933.04657	-617559.59619	8.27879150463655	0.0719114516627488	26	203.68683294748	0.120880172207606	0.135464923469388	784	371.809454759193	3.65438050989471
3535	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.158136555	0.04135547	0.040414072	0.035928294	72.694793065389	2.8131251335144	5.90208341189039	0.81958327059013	1368933.04657	832440.40381	187.637254901961	NA	NA	NA	0.239502457618618	NA	NA	521.745902222486	-7.0421904449061
82	15	15.4	TROPICAL WET FORESTS	EVERGLADES	0.0914619	0.04498092	0.105387686	-0.067458057	119.174481107543	0.341562129806007	25.6479171117147	0.551250108083099	1518933.04657	-1567559.59619	1.24938474159147	0.109754049918562	17	83.3502666423907	0	0.141485687732342	538	173.953825815051	-1.448617637876
1849	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.350566157	-0.086036816	0.316537299	0.027946473	88.1333347558975	8.06166660785669	14.4968753017019	0.796875021746301	468933.04657	-117559.59619	156.778758694489	0.285978563430778	27	82.0416553403193	0.289963074857335	0.2433955760662	3142	970.082606135135	-1.94609550415108
293	9	9.5	GREAT PLAINS	TEXAS-LOUISIANA COASTAL PLAIN	0.20408048	-0.120596756	0.608625965	0.046076328	100.762501701713	-3.398333069682	21.5177085896333	0.674374900261601	68933.04657	-1217559.59619	11.3096171239071	0.0334905919040216	24	256.32279178952	0.285486681603186	0.37481875	144	1260.21324437915	0.841198263789167
400	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.200926732	-0.022881056	0.061623584	0.03111103	134.529168874025	-0.454166843493994	21.0083336134752	0.689999979734502	418933.04657	-1117559.59619	3.32987859046491	0.138989678046549	13	68.4983845142105	0.11161466072313	0.193385387323944	1704	442.04391671646	-2.37988814562746
2092	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.785256359	-0.047675132	0.042703876	0.040815606	71.0541681448619	4.42583357493091	12.2572918396133	0.733958285395101	18933.04657	32440.40381	316.29027997887	0.670872992968975	17	81.3200325899298	0.741394937548359	0.277964055742432	6243	1930.22055353094	0.365777201040318
2436	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.716702312	-0.128709758	0.124159251	0.057354725	79.7739594181379	5.33895774285001	10.7500002056671	0.75250002471733	318933.04657	232440.40381	255.825319693095	0.583544932183758	17	125.294574129972	0.666995179432244	0.283511653543307	5715	6641.60956115732	1.35545975202322
1453	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.299776105	-0.047220482	0.10387404	0.083348931	108.903127253056	13.9414592047537	13.6833335496485	0.838333332290199	1268933.04657	-367559.59619	361.368362524326	0.171728430272945	35	206.066883986839	0.232969076958847	0.154116304347826	828	2074.55117991724	-0.632027899388621
62	15	15.4	TROPICAL WET FORESTS	EVERGLADES	0	0	0.011150919	0.003803562	119.174481107543	0.341562129806007	25.6479171117147	0.551250108083099	1518933.04657	-1617559.59619	1.03236245954693	0.000191978563755264	6	10.2414531396938	0	NA	0	26.3608665961387	0.151905786977546
1952	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.334557933	-0.068554966	0.098511224	0.072980877	91.9572931329409	4.6906247749924	13.2875001709132	0.781666574176999	1418933.04657	-67559.59619	414.432884097035	0.204108155103461	26	170.180722193242	0.22734040153395	0.159609712230216	834	2826.0720852581	-2.17690295419604
3509	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.145573661	-0.003222135	0.03739682	0.035841882	59.2812509834766	0.916250026474401	5.17135427861164	0.50885417852551	68933.04657	832440.40381	456.203385845286	0.0945069461894668	26	156.567469576767	0.180180888714117	0.371163354037267	322	406.023428384632	-1.03085068749467
1196	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.293706125	-0.032130989	0.057222547	0.046975616	119.406251728535	3.882915977637	16.1125002456053	0.5916666827941	618933.04657	-517559.59619	138.775475923852	0.18136840042543	21	207.754628807877	0.337822014051522	0.209613471212968	1789	533.437977724612	-0.863731154498937
2024	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.713501197	-0.128554387	0.136140609	0.069108784	102.550522476435	13.693854270379	12.2213544165328	0.708020857077399	818933.04657	-17559.59619	238.605416887945	0.624296250898179	23	114.028018466076	0.620217487794052	0.26177752825699	6724	2725.10358159059	-0.149822225982232
1148	10	10.2	NORTH AMERICAN DESERTS	WARM DESERTS	0.001003053	-0.015247718	0.11562447	0.088376378	25.8536461808253	-11.8703128001497	16.2638023855786	0.9742188068728	-1781066.95343	-517559.59619	842.847534910231	0.00122340720990948	11	94.6186052324612	0.0153442935430069	0.0684	1	469.508315914466	-1.25791127981922
3443	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.330669409	-0.057153747	0.164146689	0.062427417	76.992189069589	4.23093796571101	6.63958352140617	0.75083339258563	1468933.04657	782440.40381	102.031968999758	NA	NA	NA	0.363675040518639	NA	0	733.746645778179	-2.55343624724707
40	15	15.4	TROPICAL WET FORESTS	EVERGLADES	0	0	0.017325437	0.000128277	109.915626679858	5.3256246835	26.1364586949348	0.5272916118303	1418933.04657	-1667559.59619	1.27196652719665	0.000553600955690071	6	13.6771079590229	0	NA	0	1.0994510896851	-2.85076068986078
3435	0	0.0	WATER	WATER	3.27863e-05	3.27863e-05	0.001280108	0.001280108	74.5343763033549	4.1468752543132	6.0750001547082	0.715833418490361	1068933.04657	782440.40381	199.358169621466	NA	NA	NA	0	NA	NA	23.6158717543006	-0.104323985194599
507	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.013713823	-0.008725147	0.053399109	0.036215751	118.978127221266	-3.641875044505	19.9656253308058	0.701458288232502	268933.04657	-1017559.59619	81.402460456942	0.000267995177519932	9	173.795230904	0.0253372577875889	NA	0	487.399995390251	1.16993392868818
2444	0	0.0	WATER	WATER	0.37713269	-0.032403999	0.10959818	0.014831171	91.6937512159348	11.7037498076757	10.5645835371688	0.522083334066	718933.04657	232440.40381	209.237789203085	0.436968461977853	40	114.834642969139	0.365008060182697	0.251276186213071	3351	4368.99018214246	0.466221092870667
705	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.39245362	-0.08200339	0.049363803	0.030575135	107.128126621246	3.305624612172	19.1562503427267	0.872916727264702	1068933.04657	-867559.59619	106.929028504945	0.376716914732095	41	240.739055300622	0.501168451801363	0.219718657487091	2905	763.312854668857	-0.928914311735718
3877	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.507312894	-0.219259848	0.025620238	0.023987931	46.9151049926877	-1.5469791834553	3.87760422491313	0.29385413214719	-31066.95343	1032440.40381	307.341849423468	0.475023642319573	27	148.427980520407	0.536020534271319	0.368347521865889	2058	312.902473654314	-2.10495956303918
2539	0	0.0	WATER	WATER	0.277976806	0.019349347	0.13920799	0.057480004	91.4406266609828	12.0143752733867	10.2911459535826	0.734895794667919	1168933.04657	282440.40381	290.625418060201	0.109274309817695	23	168.262338797449	0.308447218336382	0.176308833922261	849	911.012511194778	-1.79123457675512
3441	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.13470906	0.084770597	0.037766902	0.037240521	75.7880221307278	3.6638540963332	5.66484387636107	0.83838544150737	1368933.04657	782440.40381	268.871256038647	NA	NA	NA	0.128825191764231	NA	NA	300.865035701397	-7.98009484058094
319	8	8.5	EASTERN TEMPERATE FORESTS	MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS	0.113080082	0.020663271	0.458488947	-0.132844407	119.691668614745	12.883333691954	23.1114587783813	0.708125019073403	1368933.04657	-1217559.59619	23.2821901323706	0.0287616585381652	21	231.260970308615	0.0260825780463243	0.160574050632911	474	656.726186033964	1.97633532072512
2698	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.788431089	-0.103534695	0.050737077	0.045981606	77.9270845750968	1.50875044663749	8.71979181313266	0.765625012231371	318933.04657	382440.40381	341.377632898696	0.553969684240231	16	140.577699915332	0.657829554995802	0.268658855362414	6098	9155.13922343948	-1.40180011922176
3262	5	5.3	NORTHERN FORESTS	ATLANTIC HIGHLANDS	0.001286146	0.000888505	0.022217599	0.014681853	90.9989600380262	6.7647920330366	6.09062512715658	0.76979166294138	1618933.04657	682440.40381	592.6582778189	0.00103600563789347	16	129.287375959225	0.00532617671345995	NA	0	361.754697953942	-0.333775613745768
2355	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.798413111	-0.100709826	0.072356454	0.045702481	84.9000016848246	9.1875004609426	10.8468752154149	0.619375084682002	568933.04657	182440.40381	194.74806401652	0.746370064377986	23	95.6136773245796	0.683887688984881	0.328340355086372	6252	538.546225927335	-5.71860787778208
4435	9	9.3	GREAT PLAINS	WEST-CENTRAL SEMIARID PRAIRIES	0.815061554	-0.105919916	0.023702226	0.022748035	33.2010423441728	0.478541564941395	3.01875009077291	0.41541674969097	-631066.95343	1382440.40381	569.153168635875	NA	NA	NA	0.664258110901411	NA	NA	341.57098342017	0.713005867686367
3605	5	5.2	NORTHERN FORESTS	MIXED WOOD SHIELD	0.005057533	-0.000897364	0.032409382	0.025775436	67.7479179004828	3.51125009655951	4.30833341080385	0.19083329189258	268933.04657	882440.40381	454.900023304591	0.00046157849151159	12	234.431022827046	0.022588510679801	NA	0	52.9005645093904	-3.00828729646585
2832	6	6.2	NORTHWESTERN FORESTED MOUNTAINS	WESTERN CORDILLERA	0.229576011	0.010789036	0.019705047	0.019348936	53.0572925278296	-7.1035418738301	8.60104180631849	0.62270829617046	-1981066.95343	482440.40381	1398.08181585022	0.386578576720438	38	58.0440475562505	0.225506811112303	0.276380647590361	1328	282.080025711715	0.103760385348606
2809	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.386442723	-0.042365633	0.054762857	0.048440352	88.0166682402293	9.0225001653036	8.59583351691253	0.71583338875013	1368933.04657	432440.40381	475.405569620253	0.330580023784502	38	210.933149879233	0.475845974329055	0.17587702020202	3564	2582.66931971007	-2.75268311062046
1867	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.224578427	-0.026561525	0.057791664	0.050244708	92.2406263550123	4.44145834048589	13.3677085838281	0.808541705428398	1368933.04657	-117559.59619	574.128413084617	0.101440677376003	29	139.825549683292	0.102820890449756	0.143955371900826	121	1895.4903082503	0.186373724268063
2806	0	0.0	WATER	WATER	0.410771171	-0.011346687	0.034696789	0.030936917	91.5770850976308	10.6087501049042	9.05937520197282	0.778541755241649	1218933.04657	432440.40381	193.439757514524	NA	NA	NA	0.314355128340551	NA	NA	2769.866557766	-1.42606010180757
1124	8	8.4	EASTERN TEMPERATE FORESTS	OZARK/OUACHITA-APPALACHIAN FORESTS	0.240782387	-0.049104396	0.08577957	0.073000869	133.014585410555	12.887082873781	15.8927086022838	0.856875040366701	918933.04657	-567559.59619	355.284988713318	0.0848447894474667	28	122.394018001663	0.0697992916174734	0.153561990950226	221	2000.80055328464	-1.66945144421058
1328	10	10.1	NORTH AMERICAN DESERTS	COLD DESERTS	0.013884065	0.004461088	0.024443031	0.023191389	32.1541671827435	-4.7750001064192	8.76250015183662	0.73416665137435	-881066.95343	-417559.59619	2304.9433490697	0.0119840485601356	12	104.031267645398	0	0.203386956521739	138	177.136619733262	-3.24745740530765
403	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.005148279	-0.002201061	0.101926862	0.047415508	137.661461010575	5.45562528669802	20.8989586780469	0.6556250999372	568933.04657	-1117559.59619	7.16578947368421	0.000327088302849691	11	75.6191382584889	2.47892910262766e-05	NA	0	436.454947843509	-1.23971512046979
1194	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.58248011	-0.142964123	0.075666803	0.057656728	115.746876835823	5.49687507152601	17.005208645016	0.5535416612402	518933.04657	-517559.59619	82.1226547185662	0.571652282985251	24	75.7611461401068	0.513396513396513	0.267704358161648	5048	278.933412246033	-0.950978601434194
3073	0	0.0	WATER	WATER	0.300982098	0.029988277	0.019883981	0.018753354	77.6531261006991	4.95062504212059	7.83437509431193	0.706874980342881	1068933.04657	582440.40381	200.698150431566	NA	NA	NA	0.199484376611323	NA	NA	1947.65921988529	-4.13017191491601
2702	8	8.1	EASTERN TEMPERATE FORESTS	MIXED WOOD PLAINS	0.597025625	-0.185512649	0.174947803	0.065132334	75.1385427514712	4.07687468528751	8.23229187750258	0.610625056348131	518933.04657	382440.40381	279.280542986425	0.478786094149532	36	178.843569812733	0.52117770767613	0.226836855167523	5641	3323.87450381761	-3.05754324944325
2663	10	10.1	NORTH AMERICAN DESERTS	COLD DESERTS	0.010853432	-9.84271e-05	0.005085892	0.005085892	25.5916670958201	-0.625833375255301	8.48333346874764	0.61416663713754	-1431066.95343	382440.40381	1790.69844109379	0.00507543978364371	16	10.5744240562364	0.00316273106101079	0.408530769230769	26	1719.14882390114	-1.70754988264123
392	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.348005202	-0.135958269	0.081158401	0.045825251	99.6270847717921	-2.73458366592691	21.2770836055279	0.679583324988698	18933.04657	-1117559.59619	88.3094674556213	0.00540077320422132	18	202.751329147122	0.108159960134546	0.1506	3	1777.49126471851	1.66315052702597
1870	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.1485043	0.031957561	0.199255212	0.044731218	98.9864603082339	5.8039588458836	14.8375002257526	0.6833332748463	1518933.04657	-117559.59619	66.5847826086956	0.137839929258176	31	232.1820421075	0.203296578378993	0.172563157894737	874	672.509854109917	0.532346980923881
3341	0	0.0	WATER	WATER	0.017227066	0.014136262	0.00250457	0.00250457	74.8145847121875	5.7945836663247	6.04583346812675	0.46583333375553	968933.04657	732440.40381	179.384300505659	NA	NA	NA	0.0188538624232048	NA	0	12.2794648313032	0.353368840842427
2132	11	11.1	MEDITERRANEAN CALIFORNIA	MEDITERRANEAN CALIFORNIA	0.025884013	-0.048546812	0.10744164	0.034906537	67.0562507451978	-19.003750578671	15.177083581686	0.611250001192101	-2181066.95343	82440.40381	115.040400153905	0.0540631150143911	45	129.595155978328	0.164346349745331	0.345234905660377	106	2030.43592720602	-3.10711872772591
1926	9	9.2	GREAT PLAINS	TEMPERATE PRAIRIES	0.645861048	-0.13274148	0.143845818	0.066707796	85.8572931339343	-0.132708376149395	13.4057293722096	0.740729187801499	118933.04657	-67559.59619	280.3668261563	0.415618841941625	18	116.351378048958	0.440563943161634	0.244633510235027	2638	1687.02614371672	0.197047470380673
3467	7	7.1	MARINE WEST COAST FOREST	MARINE WEST COAST FOREST	0.152482178	-0.004121775	0.064474263	0.042798334	118.203387613874	-1.36723970836	11.5210939555739	0.3742187459642	-2031066.95343	832440.40381	241.482580961727	0.0750320569060702	42	205.702529908531	0.15160661123088	0.256752336448598	214	612.691666033473	0.849508151850609
2025	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.573076783	-0.117026708	0.066105598	0.054516794	104.377085427443	11.610417250792	12.2875001640835	0.7749999248578	868933.04657	-17559.59619	285.345806794055	0.479129837900628	21	108.166100521557	0.567296156409687	0.250359351620948	5213	5870.63525820566	0.183896749025392
2101	8	8.2	EASTERN TEMPERATE FORESTS	CENTRAL USA PLAINS	0.640733244	-0.123431485	0.04774719	0.037190747	88.1208345095317	7.71499983867011	11.8260418974484	0.7243749417365	468933.04657	32440.40381	160.917477003942	0.559688515511307	25	111.418822960114	0.682383989443589	0.27527320901034	5416	4111.57924626909	-1.14398838589297
4358	9	9.3	GREAT PLAINS	WEST-CENTRAL SEMIARID PRAIRIES	0.466112815	-0.060875488	0.024623789	0.02417037	28.9000002841155	-0.798333694537501	4.2270834762603	0.1670834046478	-781066.95343	1332440.40381	689.257552705933	NA	NA	NA	0.34312744473756	NA	NA	346.565919758382	-1.2470256251892
2100	8	8.3	EASTERN TEMPERATE FORESTS	SOUTHEASTERN USA PLAINS	0.656183903	-0.089656005	0.046667785	0.042208293	89.5968762338161	6.84020801583921	11.7875002318372	0.7666667086382	418933.04657	32440.40381	189.495798319328	0.504566899448543	21	112.711597659022	0.694779646114958	0.233341742002782	5752	3826.2581112001	-0.657835510486504
2528	0	0.0	WATER	WATER	0.078216107	-0.023246793	0.641630669	-0.006324373	84.3864597181479	8.28229173620541	9.75572935480159	0.511562522663739	618933.04657	282440.40381	221.77027027027	0.0466813303110959	16	202.682097090817	0.113353242320819	0.180507413793103	580	662.57728200564	-2.30069083446461
3606	0	0.0	WATER	WATER	0.000589569	0.000464984	0.013748094	0.013271719	69.7328135420879	5.0940622637669	4.05000007734634	0.23166665635072	318933.04657	882440.40381	486.174714252391	4.54373515476531e-05	4	214.06368008056	0.00198888563907575	NA	0	10.7247392780532	-1.23791012857613
