Species	grid_id	Abundance.trend.rightcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Limenitis weidemeyerii	1247	-1.80196740135117	0.00096197	0	0.01359186	38.7894237552507	0.00351660043963642	7.59391041572851	0.0123305819781103	-105.70751053	35.66172919	Nymphalidae	G5	cryptic	yes	76	aposematic	2
Limenitis weidemeyerii	2663	-2.91263738246887	0.01091002	-0.116889628302615	0.00254811	25.6310901817603	0.00220182209766495	8.10865399277268	0.00996148582942944	-114.506036	42.05216494	Nymphalidae	G5	cryptic	yes	76	aposematic	2
Limenitis weidemeyerii	1729	1.12408135545712	0.005272065	0.0351707539890075	0.005359665	26.5192312403367	-0.000567328969869548	7.68846166962519	0.0152223179704329	-112.04844916	37.61837176	Nymphalidae	G5	cryptic	yes	76	aposematic	2
Limenitis weidemeyerii	2161	0.318476337864171	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Nymphalidae	G5	cryptic	yes	76	aposematic	2
Lycaeides melissa	2797	0.516877549327632	0.37465484	-0.0633582603697769	0.09586584	75.3733987533129	0.0130448033320085	8.7294873626043	0.0117667440068453	-85.89653221	43.31391043	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2053	-6.49283284939863	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	1554	-3.83524609590953	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3121	-3.09821238014393	0.00053293	-0.102010069743779	0.000670865	39.0842955066608	0.00643442432140547	2.15384617254425	0.0131903370795694	-109.88835831	44.71283605	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2077	-1.969498984494	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2076	-4.10763829877265	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	4288	-1.37401477487457	0.85741522	0.0246404363143977	0.049355605	32.5397441509442	0.00185602359905469	3.56057698535136	0.0138071911957465	-104.66772046	50.64585566	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3208	-3.90760566531847	0.001933635	-0.126083185355833	0.001784165	42.4083340978011	0.0115704355409845	4.51442314010973	0.0136327767452379	-110.65478103	45.06768912	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	4021	-3.42170620157662	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3668	-2.32587524185003	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	4289	-0.274628905267993	0.850032725	0.0227040844038547	0.019153055	35.7075326599372	0.00369472545508154	3.000801338456	0.0136805551034774	-103.92550793	50.68314649	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	4358	-3.06166257452889	0.496672515	-0.0257440376175406	0.01252404	28.373718437476	0.00140451661070736	4.05737185977304	0.01232252496688	-107.71656479	50.8869951	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	4562	-2.46568780395253	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3235	-2.28279103744122	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2970	-3.18075374266544	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3050	-3.44022486273748	0.692367985	-0.038430501189976	0.02793345	52.0516034124944	0.00693653936352875	6.83653860352933	0.0100551607480026	-97.09198064	44.92604197	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3319	-2.12297983190988	0.840639925	0.0321847236761443	0.017636375	46.6067316432794	0.00117568977152383	5.71089756292984	0.0114123727108754	-97.80379843	46.18914665	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2602	-3.64258431159399	0.76109266	-0.0419978284909022	0.023952225	57.2967959952851	0.00313479691572166	9.50977579567534	0.00856002068805533	-97.05452255	42.81104552	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2663	-3.42620897224607	0.01091002	-0.116889628302615	0.00254811	25.6310901817603	0.00220182209766495	8.10865399277268	0.00996148582942944	-114.506036	42.05216494	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	3574	-2.07902952125075	0.09635579	0.142700998185065	0.0085909	26.5294876690858	0.00106648621026962	4.7198718845701	0.0129811274378848	-113.81263752	46.44774792	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	1729	-7.4631090037197	0.005272065	0.0351707539890075	0.005359665	26.5192312403367	-0.000567328969869548	7.68846166962519	0.0152223179704329	-112.04844916	37.61837176	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2161	-2.47539174108	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaeides melissa	2755	-4.45404972422638	0.372071475	0.228236188935706	0.01384519	22.2028849663643	0.00193134117144355	8.87564119882882	0.0111682623307481	-113.359522	42.62688768	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena dione	2076	-11.8922454201316	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	cryptic	no	31	aposematic	1
Lycaena dione	1427	-5.65119523702043	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Lycaenidae	G5	cryptic	no	31	aposematic	1
Lycaena dione	2017	-9.99602791423517	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Lycaenidae	G5	cryptic	no	31	aposematic	1
Lycaena dione	2702	-3.83622756376129	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Lycaenidae	G5	cryptic	no	31	aposematic	1
Lycaena dione	1993	-16.5703449832026	0.012558595	-0.119927573859535	0.31584813	37.2557698755692	0.00284773350138185	6.94070525801717	0.0150260034025822	-105.04675707	39.55494435	Lycaenidae	G5	cryptic	no	31	aposematic	1
Lycaena epixanthe	2210	-3.31754730740497	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2998	-0.317515263037627	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2816	-2.62453547417075	0.172131985	0.11998931288113	0.06242844	101.91057853821	0.00791271200659573	10.373397608622	0.0180115548263398	-73.74602267	41.94582058	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2378	-1.64325233647342	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2999	-0.572386648429302	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2547	-6.83522845472102	0.12280658	-0.0509099269995924	0.08075224	96.7681907812754	0.00850041681725818	9.85528865677472	0.0158525738151408	-76.0302221	40.98761889	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3439	6.36523620343683	0	0	0.001574105	84.6886233427586	0.0130990649956402	4.27275649554884	0.0148698492463216	-78.60450009	45.63453472	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3255	15.1077649050523	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3515	-5.42131701703422	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3256	2.49504541015788	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	2970	1.73318945680265	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3001	-6.21040438165678	0.00040401	-0.0837255825835667	0.012687465	112.463463419523	0.0100616578421605	10.7182694297188	0.0224963725992726	-70.31198093	42.23595775	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3441	-1.6493914707116	0.092262375	0.120845661047086	0.01911076	74.8073730682715	0.0135118077390121	5.19214753700922	0.0156279481788342	-77.26778803	45.4742123	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3262	0.462659936349952	0.00084696	-0.0491143914050649	0.014876225	89.3733989397685	0.0105939282780467	5.63044884022421	0.0162476559480929	-74.26643959	44.19898365	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena epixanthe	3449	3.91819429461966	0.06238898	-0.0391880470590156	0.03064114	111.22227763824	0.0104143191060681	4.83814113811614	0.0177415706505368	-72.00044749	44.71743189	Lycaenidae	G5	cryptic	yes	23.5	cryptic	1
Lycaena gorgon	2049	-1.33434128931899	0.02987971	-0.16568549075308	0.33948004	45.367468699395	0.000275082518862857	14.6854169475727	0.0192274283281387	-121.95725444	37.78284503	Lycaenidae	G3	cryptic	no	35	cryptic	1
Lycaena gorgon	1713	-2.30451194676445	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	Lycaenidae	G3	cryptic	no	35	cryptic	1
Lycaena gorgon	1554	0.831432432015466	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G3	cryptic	no	35	cryptic	1
Lycaena gorgon	1797	3.02760050608644	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Lycaenidae	G3	cryptic	no	35	cryptic	1
Lycaena helloides	1227	0.0267714252299101	0.0023231	-0.0278389190657927	0.12516307	40.2358979682844	-0.00583853234952893	14.2689104553981	0.0210999130782754	-117.10749356	34.27577564	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	2134	-0.721600585464177	0.679851605	0.247151522748655	0.117882425	39.4924685900362	0.00159411504199719	16.6193913137301	0.0156199025020069	-121.53757382	38.30623684	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	4288	-2.8422866661344	0.85741522	0.0246404363143977	0.049355605	32.5397441509442	0.00185602359905469	3.56057698535136	0.0138071911957465	-104.66772046	50.64585566	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	3509	1.09304790719662	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	3021	0.0144031252923948	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	4358	-1.21265072753903	0.496672515	-0.0257440376175406	0.01252404	28.373718437476	0.00140451661070736	4.05737185977304	0.01232252496688	-107.71656479	50.8869951	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	3286	-4.14755170342946	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	2218	-1.52959239299135	0.750715695	0.210538823536307	0.145617225	44.3301289209332	0.000755558538389739	16.4384618126429	0.0192670463903916	-121.69990194	38.71548784	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	3838	-1.1163578608267	0.01364171	0.244363471089923	0.039088105	156.058977250965	0.00185409000339927	10.3230771009739	0.0140783340341891	-123.69369112	46.27215573	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena helloides	2755	1.70905423701073	0.372071475	0.228236188935706	0.01384519	22.2028849663643	0.00193134117144355	8.87564119882882	0.0111682623307481	-113.359522	42.62688768	Lycaenidae	G5	cryptic	no	34	aposematic	2
Lycaena hyllus	2622	-2.85330615278669	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3443	-3.51029420557697	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2893	-6.52535572379903	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2534	0.0564551314183426	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2879	-3.04528424058894	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3255	-6.25228522685723	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2436	-4.99397391826779	0.78097214	-0.0600210049743399	0.09550459	77.9038475278096	0.00767290094285419	10.3339745404963	0.00962718248676412	-91.90983491	41.91037294	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3877	-3.11452020067381	0.61695448	-0.0418359967683596	0.013630685	47.6383021345887	0.00739096362629867	3.72644236707726	0.0126703841385795	-96.44707863	48.74326397	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2539	-4.09594910598574	0.268246395	0.0976128422988047	0.110493655	86.4418284403972	0.0102795095802003	9.83189116296573	0.00918374411121887	-81.02332126	41.60860798	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2806	-4.74987848636544	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2702	-5.36807326412304	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3077	-4.4223386612095	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2970	-2.78415523712914	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	2450	-6.38483063711268	0.70259233	-0.241054430177851	0.08817184	79.8690720215822	0.00700149783272373	10.1508014458709	0.00624088347427971	-83.00653752	41.37654535	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3050	-7.66884785736389	0.692367985	-0.038430501189976	0.02793345	52.0516034124944	0.00693653936352875	6.83653860352933	0.0100551607480026	-97.09198064	44.92604197	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena hyllus	3167	-8.32126120723319	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Lycaenidae	G5	cryptic	no	40	aposematic	1
Lycaena nivalis	3375	-6.2452723847727	0.00014022	-0.217312762273819	0.004331195	86.6706743720585	0.00288362786188619	7.43733989772124	0.0137791962647054	-122.09408307	44.35916573	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	2053	-7.58433859670723	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	2390	-0.40970110287889	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	3021	2.52281307485618	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	4021	3.55314516282137	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	3376	-4.84959112835127	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena nivalis	3286	-0.378241534149559	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	cryptic	no	30	aposematic	1
Lycaena phlaeas	2210	-10.9343052764472	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2909	-1.13050162862772	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2550	1.76444613964379	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2998	2.38779607812556	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2622	-2.07217752394029	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2209	-9.94340798978862	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2728	-5.82891495212924	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2816	3.65960243746488	0.172131985	0.11998931288113	0.06242844	101.91057853821	0.00791271200659573	10.373397608622	0.0180115548263398	-73.74602267	41.94582058	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2378	-8.29117647485159	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2907	-0.0131646889090176	0.030261005	-0.0174983037713483	0.07706481	104.681572382267	0.00983964932466808	9.13108990574256	0.0192263713930088	-72.9691655	42.25686617	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2639	-5.69038340408706	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2999	-3.14294235297327	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2638	1.37999800333677	0.0092759	-0.0343771242982897	0.414552885	109.683014732141	0.00869867448106298	10.9568912139377	0.0187962815853593	-74.04051994	41.1221102	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2797	0.0690270602509147	0.37465484	-0.0633582603697769	0.09586584	75.3733987533129	0.0130448033320085	8.7294873626043	0.0117667440068453	-85.89653221	43.31391043	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2637	2.40603881424661	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2995	4.86932495981776	0.21946726	-0.0179004781505159	0.16747732	99.8923094028082	0.00705483448918715	7.61217962637639	0.0136734023389033	-74.07631219	42.86689273	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	1783	-9.18423101482245	0.17443773	0.199686111790434	0.03794014	88.3756427342693	0.00436079913851133	13.0262822572094	0.0104360845314289	-79.50404359	37.56335927	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2534	2.42670420956459	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2879	-0.406831369297456	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2619	-5.49543573933711	0.34554997	-0.111516799886591	0.051033705	83.7810910389974	0.0120984886275376	10.3000001508313	0.00975765320893495	-86.03414884	42.47254492	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2623	-1.44775960748126	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2791	1.74196391278478	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2017	-7.24650001612662	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	3059	0.374955077105188	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	3601	-0.102730802421513	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2820	-6.13617859288976	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2906	0.944167099111959	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2538	-5.15282655669606	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	3235	-0.484072935465663	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2287	-4.74521524117807	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2818	-3.5539104605072	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
Lycaena phlaeas	2821	-5.48118274542216	0.00479649	-0.0881757456779784	0.043613145	111.936540165009	0.00953222381001863	11.6907053343617	0.022533662551729	-70.65248137	41.41996486	Lycaenidae	G5	cryptic	yes	28.5	aposematic	2
