Species	grid_id	Abundance.trend	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Nymphalis antiopa	2813	-0.475719140786657	0.194945815	-0.0271010373441667	0.064244985	90.350321947	0.012162218625726	8.67179502924092	0.0114523772127927	-75.62604808	42.22887134	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2781	0.60825178801136	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3507	0.920149303414264	0.896032545	0.0621568405839199	0.034676295	52.7112189376822	0.00704775238227857	5.45400652234466	0.0138554791843342	-96.43390506	47.04627246	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2820	-1.1458913111368	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2895	-0.410750652880687	0.750848345	-0.015450058058517	0.09370672	83.3913475611271	0.0145723045834106	7.57339756472562	0.0128290184374101	-80.61089096	43.27944237	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3255	-0.713259827909474	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2906	-0.649156276719054	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2714	0.258401103504369	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3515	0.744244080884693	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3235	0.0846910317288563	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3510	2.01468725390079	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2287	0.754395708785927	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2818	-0.577732624010563	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3246	0.240003855036619	0.092065255	-0.109629144695621	0.045651875	65.4294882523708	0.0111084375112321	6.30833345799683	0.0112636552745017	-84.86093015	45.36862227	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2817	-0.277114230206754	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3263	-0.0427886977665826	0.12619392	0.0177903089219201	0.017890345	87.9480784489558	0.0126669339203369	6.24791675515903	0.0172130970489212	-73.61952517	44.10144466	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2968	0.516299478819682	0.473693465	-0.0699267862397346	0.024398355	69.1387832424579	0.00614055256217811	7.83205142877518	0.00951204393792569	-91.73693248	44.44624254	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2799	0.339072669297047	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2550	-0.792535746972389	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2815	-0.896055737602752	0.023065395	-0.0440083279598687	0.02144774	101.926444039895	0.00858063853485698	8.8011219554927	0.0156760194540806	-74.37079509	42.04290032	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2461	0.405119986784008	0.3537556	0.153249849927453	0.10302197	98.1900657018026	0.00900862468745133	10.4237181950026	0.0148755728292292	-76.16145853	40.57336932	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2533	0.222600861719191	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3535	0.144578975895193	0.13742898	0.143269222987279	0.02245175	72.3628218296247	0.0135887601673961	5.44775650368478	0.0155098282775777	-77.13339805	45.88917665	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2436	0.711573780402253	0.78097214	-0.0600210049743399	0.09550459	77.9038475278096	0.00767290094285419	10.3339745404963	0.00962718248676412	-91.90983491	41.91037294	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3509	1.92848097850864	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3877	0.0312357684646436	0.61695448	-0.0418359967683596	0.013630685	47.6383021345887	0.00739096362629867	3.72644236707726	0.0126703841385795	-96.44707863	48.74326397	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2809	0.195658966779977	0.40760725	0.00629063642768662	0.030569285	82.8346168077909	0.0129783079739765	8.15288477546225	0.0111063242582941	-78.15806132	42.56773914	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2806	0.0919465620346616	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2702	0.537108155066446	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2463	-0.0427534493572135	0.28787695	-0.0215576386703176	0.281060145	104.078687687715	0.00676177580510976	11.9822117247595	0.0190590969464455	-74.93703051	40.39198569	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2282	0.882264820273204	0.4490689	0.154614568365013	0.04248162	90.350802672215	0.00720226345434943	10.791186077962	0.00736000397763145	-81.93714941	40.41764806	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2725	-0.623468742442324	0.081720445	-0.0271473848448036	0.0688194	103.410418424851	0.00870194711174193	9.2168270879043	0.016241590976989	-74.51514032	41.63056361	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2792	1.01936374864016	0.71527537	-0.0551853637092757	0.03550352	71.7897449332552	0.00774865239515281	7.99238795636055	0.0103004315006609	-89.16735141	43.50261904	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2446	0.420045061361329	0.76292279	-0.180283220904561	0.07174338	81.2150656107144	0.0107981095109885	10.3495194214778	0.0113055867059673	-85.53378444	41.58555079	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3090	-0.350768618097663	0.022465865	-0.0207455937233889	0.149778565	99.4176299113494	0.0109433572082143	10.0192309996018	0.021519633818449	-70.76414636	42.75617085	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2997	-1.00576729123603	0.04634924	0.0190332788441939	0.0493548	104.447758265031	0.0112713087634163	8.08333348841048	0.0179198332312999	-72.81307048	42.66746352	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2883	0.846708730915058	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2621	0.418567083469035	0.67954601	-0.029649515986413	0.059251995	78.275321723559	0.0110138796769286	9.28141043139383	0.00880633518658472	-84.7495331	42.37804516	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2707	0.818885164145522	0.41130876	-0.0846382626740289	0.272839975	79.6150654432101	0.0117415697425104	9.46698735409583	0.00991495279310125	-85.96581059	42.89326669	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3256	-0.693147085689771	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2367	0.62346399618205	0.48854975	-0.0300287989561204	0.20326094	86.1798091729482	0.00667982866324152	10.5230771194284	0.0120493514055259	-81.22142255	40.77218586	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3056	0.501619498002048	0.231024675	-0.143651067243173	0.51973297	66.9025652416241	0.00792538978699308	7.84391039172904	0.0113349561191087	-93.05176862	44.90118266	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2464	-0.0234524350080645	0.125830235	-0.0634116449662774	0.45197571	103.61827083123	0.00719332656925591	12.4467950724304	0.0201046995954984	-74.32745915	40.2972839	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2877	0.444840095752186	0.78392703	-0.0303242111696435	0.068139525	69.9814112362189	0.00882680049674855	7.57147447812634	0.0104636033124527	-92.42972833	44.04105487	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2625	0.182805647126427	0.343843105	-0.24528523241526	0.01385167	78.3955140602894	0.0120697495910136	9.53589759349154	0.0103287178431121	-82.19315996	42.15498327	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2970	0.693554908030802	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2541	0.433274020661867	0.130404245	0.0584084069867578	0.03904963	95.4825338079379	0.010062062281179	9.32716363152632	0.010697744108559	-79.76604419	41.46986604	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2801	-0.125111194480765	0.59407623	-0.0372170677856376	0.092315425	70.1823730040819	0.0115501984074035	8.7378206909276	0.0135850019311949	-83.29677496	43.11083968	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	1945	1.22312212049827	0.19856579	0.0346532156720514	0.05396415	93.003527201139	0.00277867298842189	12.5157053462015	0.00553359701131303	-82.90222094	38.79927993	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2036	1.09390342716467	0.31474168	0.0923649895528312	0.03785918	85.16730932089	0.00476727488043399	12.0993592157148	0.0101980572137675	-78.58613657	38.74213626	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2800	-0.136806408708512	0.664802205	-0.150470270807764	0.150403005	67.5012830404135	0.0122734958083909	8.81330145093111	0.0128981601092933	-83.94506905	43.1659234	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3155	0.433846509485281	0.07946187	-0.186010396285677	0.011595245	69.4267640098547	0.00772351978716129	6.83445527479769	0.0128228565362958	-86.95209561	45.08275877	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2713	-0.530150167012666	0.87616041	0.125163515563855	0.03441986	79.6040077943068	0.014751067622591	9.05448734117911	0.0112669716158859	-82.09913158	42.57359596	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2534	0.217624496283286	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3050	0.750684065279028	0.692367985	-0.038430501189976	0.02793345	52.0516034124944	0.00693653936352875	6.83653860352933	0.0100551607480026	-97.09198064	44.92604197	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2548	0.155393778734192	0.21127262	-0.0439576686800201	0.14723857	102.908976096373	0.00801610285924283	10.4592950503843	0.0178018295370308	-75.41333916	40.89771814	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3167	-0.366285922060983	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2987	0.406590738154899	0.00075198	-0.15481928893117	0.12361361	71.6653859554193	0.0130450233083132	8.49807707793438	0.0144431118932182	-79.20512132	43.55345443	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3077	0.470755577932125	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3001	-0.579660428642259	0.00040401	-0.0837255825835667	0.012687465	112.463463419523	0.0100616578421605	10.7182694297188	0.0224963725992726	-70.31198093	42.23595775	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2819	-0.693298935128173	0.04373104	0.0333233562784168	0.08162475	105.25480962411	0.0107600268231008	10.4711540270215	0.0222222721878541	-71.88366156	41.63834875	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3176	-0.278878821586936	0.11721462	0.0026521629201887	0.04395775	86.689424649263	0.0125521194094453	7.54391039447047	0.0175775712303936	-73.13315183	43.59043432	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2026	1.18084551166948	0.42481279	-0.0430700041058995	0.311696575	94.2057710855435	0.00961188383463338	12.3926284057924	0.00651894091762029	-84.64837321	39.38381134	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2898	0.846298923640165	0.3586604	-0.0482208002827679	0.27024131	78.2182705891438	0.0122745435623536	9.36698733898214	0.0133107873793366	-78.67738964	43.06155835	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2624	-0.578710459277243	0.49784452	-0.239583353317132	0.18175514	78.4826937271998	0.0130943189569288	9.58942322944028	0.00933366632743944	-82.8305073	42.21498881	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2602	0.594769167461195	0.76109266	-0.0419978284909022	0.023952225	57.2967959952851	0.00313479691572166	9.50977579567534	0.00856002068805533	-97.05452255	42.81104552	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2699	0.064284943534676	0.447462	-0.100703937563454	0.02603908	72.8730782083212	0.00850871329511545	8.8208334883675	0.00837155505316776	-91.17172769	43.15838965	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3266	-0.318663458230817	0.011032625	0.0158059600614849	0.04027942	99.6112197240194	0.0128295165403626	6.20833344888897	0.016472190572974	-71.69167942	43.79207731	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2538	0.605032492619384	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2811	-0.0599749438254249	0.341594735	0.00253463160952006	0.04015667	79.1134630411099	0.00973583502385504	7.90673092618967	0.0113993484204001	-76.88859943	42.4038473	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2375	-0.188868331609415	0.58085969	0.0280317477488367	0.20639251	100.831091373395	0.0077199926612885	11.2644232617787	0.013032274208246	-76.29100608	40.15884169	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3435	-0.541546588913255	1.71e-05	-0.143424332200829	0.000639	72.613142264195	0.0141406930232338	5.75673088412254	0.0135018681933072	-81.29853344	45.91983193	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3441	0.0978514773208428	0.092262375	0.120845661047086	0.01911076	74.8073730682715	0.0135118077390121	5.19214753700922	0.0156279481788342	-77.26778803	45.4742123	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3262	-0.0447064135665864	0.00084696	-0.0491143914050649	0.014876225	89.3733989397685	0.0105939282780467	5.63044884022421	0.0162476559480929	-74.26643959	44.19898365	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3073	-0.262145882766618	0.286093225	-0.157365013269189	0.01049965	74.4721165559231	0.0130090531544814	7.49038471446301	0.0139198619453106	-81.7099521	44.24701957	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2635	0.216469386943596	0.13284056	-0.0296450957219213	0.15255612	93.9070529418114	0.00852184258995207	9.30625018120433	0.0157379188838902	-75.89726407	41.4016075	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3166	0.0910617752097886	0.365022115	-0.0236389769570994	0.054366285	84.319472575799	0.0151536135948735	6.68076936436745	0.0147769370128645	-79.62737844	44.46018769	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3384	-1.15342993832027	0.00090574	-0.138813756491162	0.00171036	57.6740394647305	0.00448085960411444	6.33461551189136	0.0110813648545946	-116.22217152	45.28058	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2698	0.33769249360891	0.84022972	0.012332147930268	0.02776002	76.5016035827307	0.00712942203444813	8.44551295720232	0.00816309127770333	-91.82517197	43.17846978	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3419	1.26905362226268	0.065863425	-0.161216894278892	0.047414715	63.40609074021	0.0106727222417317	5.2711539307657	0.0156890864511029	-92.27323601	46.57841562	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2718	-0.0305943273994358	0.20112713	-0.0240112040419058	0.03695919	97.3926301613832	0.0122633546749242	7.7169873127475	0.0119848797208149	-78.91155172	42.22929366	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3606	0.820767670635081	0.00035662	-0.182571387225064	0.007112395	64.2190715678227	0.0107818695760549	4.01522443694277	0.0148128943073421	-91.51579342	47.40677575	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	4675	-0.573920523518823	0.62658965	-0.000795934421324684	0.02310068	36.2641033066962	0.00569076990955529	1.09631413541352	0.0138147012647653	-105.87310215	53.16128007	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2812	-0.0854114323600275	0.29072519	-0.0084970937972982	0.06021914	84.3772449004344	0.0119355253613088	8.80224375849446	0.0119292908052058	-76.25643536	42.31773937	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3428	-0.998073810394229	0.01859291	-0.117084844470408	0.017928295	71.8483985555478	0.00976912690693358	5.66794881619847	0.0130598989020371	-86.06867848	46.30392771	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3605	0.933004804863424	0.005483515	-0.178564147256547	0.019537445	63.2932704259188	0.0109864470182102	4.26987189844919	0.0152591076353594	-92.21797975	47.42525424	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3574	-2.21749265286639	0.09635579	0.142700998185065	0.0085909	26.5294876690858	0.00106648621026962	4.7198718845701	0.0129811274378848	-113.81263752	46.44774792	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3087	-0.324623463883877	0.03175123	0.198765641406755	0.03497382	103.246476130608	0.0135483768639965	6.96891038690527	0.0187536243106509	-72.65488834	43.07783632	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	1729	-0.230376504932883	0.005272065	0.0351707539890075	0.005359665	26.5192312403367	-0.000567328969869548	7.68846166962519	0.0152223179704329	-112.04844916	37.61837176	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2794	0.666350260168524	0.35660459	-0.149488128089697	0.056600645	70.403527195637	0.00978347444038514	8.85544886057958	0.0129304614471375	-87.85662778	43.43586101	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2161	-0.0361526748764662	0.232037665	0.0289704860026611	0.092508335	37.3903853037418	0.00105824040584984	7.77692322086734	0.0130535331181615	-105.16604009	40.3988016	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	4021	-1.12082871434726	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2704	0.300367232787146	0.1310566	-0.179995754409167	0.341903635	72.9383826670356	0.0107440774416417	8.6745193822978	0.0118001050151097	-87.91261319	43.01439153	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2529	0.748234221299726	2.988e-05	-0.235258038454705	0.03209394	71.0801292871818	0.0116599994579683	9.92115404117757	0.0111279982884887	-87.38125446	42.13425444	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2703	0.827091216983056	0.60323895	-0.0940963928574116	0.116648325	73.1762833136779	0.00911503553685974	8.44743607814113	0.0105728520026827	-88.56315204	43.04899138	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	2664	-0.0946798744673738	0.09149668	-0.0330225401827003	0.00435023	25.1750004593378	0.00234830164903687	8.45128219877967	0.0109302733552487	-113.87493637	42.13286979	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	1993	-0.526374001440333	0.012558595	-0.119927573859535	0.31584813	37.2557698755692	0.00284773350138185	6.94070525801717	0.0150260034025822	-105.04675707	39.55494435	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3523	-1.15367979072032	0.00295016	-0.110936306703004	0.01958591	80.1445526709923	0.0103422972960722	4.89038470406563	0.0127825675842132	-85.30600807	46.67897149	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3702	0.399035999269071	0.000189025	-0.206997389642783	0.0056653	63.3719560572734	0.00778809017868573	3.78798084073246	0.0140422498688231	-90.06907188	47.78363667	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis antiopa	3254	-0.436191889861337	0.07443195	-0.119358671858503	0.025730885	90.5580144356459	0.0157336228519928	6.66554500939898	0.0150123366197961	-79.51173331	44.87690892	Nymphalidae	G5	aposematic	yes	79	aposematic	14
Nymphalis californica	3375	-0.414661949565887	0.00014022	-0.217312762273819	0.004331195	86.6706743720585	0.00288362786188619	7.43733989772124	0.0137791962647054	-122.09408307	44.35916573	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	2053	12.2679478891722	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	1554	-4.58727600981121	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	2564	16.8094876853573	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	2390	4.73327593221093	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	2076	8.47148884955891	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	3021	3.49803236503612	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	3668	5.95807516950762	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	3376	11.6704205424885	0.078170645	-0.119865759637101	0.01662663	63.6808505371894	0.00290918799482365	7.91057708602733	0.0143276568480617	-121.4508383	44.47276344	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis californica	3838	11.2230885285828	0.01364171	0.244363471089923	0.039088105	156.058977250965	0.00185409000339927	10.3230771009739	0.0140783340341891	-123.69369112	46.27215573	Nymphalidae	G5	aposematic	yes	51	aposematic	4
Nymphalis milberti	2998	-3.50276702310617	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	2622	-3.44108957348839	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	2907	-3.99921197800098	0.030261005	-0.0174983037713483	0.07706481	104.681572382267	0.00983964932466808	9.13108990574256	0.0192263713930088	-72.9691655	42.25686617	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	2053	-2.45370412991417	0	-0.213636624079893	0.0014841	77.7852578571735	0.000918477936615045	6.47532063037253	0.0178949508189668	-119.62559253	38.22239868	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	1554	-2.6444149989948	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	2564	-2.7318958137489	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
Nymphalis milberti	2077	-2.0259779375436	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Nymphalidae	G5	aposematic	yes	52.5	aposematic	1
