Species	grid_id	Abundance.trend	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	AdultSize	Diet.breadth.families
Limenitis archippus	244	-2.9851031427192	0.60159974	-0.0078870298956722	0.03198929	90.4916681739	0.0061489528651725	21.6038464735716	0.00878247776032275	-95.79804822	29.14178147	Nymphalidae	74.5	1
Limenitis archippus	757	-5.6188802878924	0.70155943	0.0306496960158638	0.018787035	115.981091702596	0.00672597994500888	18.576282333105	0.00200097032446766	-90.73669935	32.91770906	Nymphalidae	74.5	1
Limenitis archippus	366	-1.78118331134905	0.044438235	-0.124241163906515	0.022603755	116.261861226498	0.000847083384224245	21.6682695914537	0.0117571115904281	-82.9334958	29.27979434	Nymphalidae	74.5	1
Limenitis archippus	267	0.155475610485722	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Nymphalidae	74.5	1
Limenitis archippus	419	-0.732673974926723	0.049064815	-0.113742592904107	0.092267085	109.467843731754	0.000330127922516515	21.9382482196531	0.0143559173318271	-81.26717093	29.51906353	Nymphalidae	74.5	1
Limenitis archippus	710	-1.25626513061529	0.00406603	-0.0546448482617896	0.0462516	99.7884629139533	0.000420317496817461	19.8496797879537	0.00775210021701456	-81.38527327	31.72262165	Nymphalidae	74.5	1
Limenitis archippus	514	-4.12887197444904	0.123339015	-0.0168992272106916	0.065355035	125.123399675466	0.00383904809627436	19.1929489970207	0.00178518172751515	-89.21856671	31.11616294	Nymphalidae	74.5	1
Limenitis archippus	265	-0.210979538022293	0.154707465	-0.118071921457121	0.299608585	112.18974566345	-0.000386023356271301	22.7599362287766	0.0157244310495958	-82.55561088	28.35740928	Nymphalidae	74.5	1
Limenitis archippus	294	-2.90350707279391	0.15725807	-0.132290307564044	0.07016768	109.572437822819	0.00623033079741052	21.1951926029645	0.00667563694201286	-94.72428291	29.56932098	Nymphalidae	74.5	1
Limenitis archippus	175	0.526304820660983	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Nymphalidae	74.5	1
Limenitis archippus	82	-1.36540139387853	0.06895236	-0.0897485647997315	0.139019805	116.860258423556	0.00497818735450292	25.2455131854766	0.0185759810118578	-80.46763165	25.42508076	Nymphalidae	74.5	1
Limenitis archippus	400	-3.61216869501249	0.21236388	-0.202552810052627	0.045980845	128.13205349751	0.00328934894639952	20.6003208007568	0.00642244455154496	-91.4581532	30.35613004	Nymphalidae	74.5	1
Limenitis archippus	1196	-2.13668641802408	0.309671335	-0.0153141771160763	0.033697505	117.049040335875	0.00815885359030106	15.7512822774693	0.000916423682036838	-88.80343683	35.39774497	Nymphalidae	74.5	1
Limenitis archippus	705	-2.3901711155363	0.433372115	-0.0210227623431879	0.03406108	101.589424830217	-0.00144318758350399	18.5519234003165	-0.000446496901715951	-84.12324664	32.02271472	Nymphalidae	74.5	1
Limenitis archippus	319	-0.147095844670975	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Nymphalidae	74.5	1
Limenitis archippus	1124	-0.995690884566547	0.26535141	0.0499995666315151	0.04923035	120.428848057221	0.00622572192012039	15.3766028115717	-0.000135976668229797	-85.4043743	34.73185312	Nymphalidae	74.5	1
Limenitis archippus	403	-1.57614652139446	0.0062563	-0.21588931990299	0.078257745	128.704809803611	0.00421562576441104	20.4756413193849	0.00276092711364527	-89.83591214	30.28282511	Nymphalidae	74.5	1
Limenitis archippus	1194	-1.74323219183407	0.65399569	-0.00044824168819758	0.04680422	112.944232784785	0.00752162069287958	16.6756413081565	-0.00027448628547285	-89.96273125	35.45731237	Nymphalidae	74.5	1
Limenitis archippus	392	-3.03836933504951	0.41606869	-0.0104500695744747	0.05821368	98.1474374479208	0.00588844918629393	20.8599362052404	0.00542161757744038	-95.79458121	30.44284487	Nymphalidae	74.5	1
Limenitis archippus	694	-3.84462053758431	0.34508226	-0.0636153271427312	0.187792545	116.025643216876	0.00749858464737901	18.7080131264833	0.00056865662538586	-90.21106194	32.46348051	Nymphalidae	74.5	1
Limenitis archippus	173	-0.036254723864948	0.041181765	-0.129801688774312	0.18006939	110.426284048038	0.00249591243138119	23.2441510030857	0.0153901546888615	-82.70323722	27.49307983	Nymphalidae	74.5	1
Limenitis archippus	177	2.21957633416277	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Nymphalidae	74.5	1
Limenitis archippus	585	-0.608393967247256	0.018198995	-0.0372524567221802	0.018990275	106.764424846723	0.000490332664002874	20.0634618309828	0.00480982432706243	-82.09253216	30.93386013	Nymphalidae	74.5	1
Limenitis archippus	152	1.86008385915386	0.09978101	-0.115571830393742	0.38533821	134.694232747341	0.00436834712538037	24.3089747245495	0.0178998994447019	-80.21453194	26.72586237	Nymphalidae	74.5	1
Limenitis archippus	219	-0.882885547478851	0.013587335	-0.135032363114078	0.474392805	114.614425228956	0.00173387807442147	23.0432695394907	0.0152393862962277	-82.62982883	27.92560762	Nymphalidae	74.5	1
Limenitis archippus	103	-1.23194850672268	4.05e-05	-0.133763102188208	0.001678135	129.630130978731	0.00544827112915155	25.0189105853056	0.0185497973523261	-80.88939687	25.93046339	Nymphalidae	74.5	1
Limenitis archippus	618	-1.58219375578154	0.06751964	-0.144336884665449	0.02696169	69.7375011150845	0.00640210118058226	18.6429490210154	-0.00313657005827403	-98.01025438	32.15301199	Nymphalidae	74.5	1
Limenitis archippus	439	-2.69631121608374	0.467739335	-0.0434000945391599	0.05702216	73.8112192383179	0.00499408400858297	20.5842952361474	0.000441374418993465	-97.4301217	30.86695512	Nymphalidae	74.5	1
Limenitis archippus	954	-2.72320177784754	0.144738055	-0.0874180441146737	0.04293869	84.6285270060628	0.00558806931941026	17.6118592478526	0.00393659627475468	-96.92728718	34.31260327	Nymphalidae	74.5	1
Limenitis archippus	221	-0.348053164143558	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Nymphalidae	74.5	1
Limenitis archippus	1025	-1.10958418685722	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Nymphalidae	74.5	1
Limenitis archippus	1215	-2.21631638730431	0.04244658	-0.164447306181557	0.13697693	116.616668552733	0.00767675881121917	17.9126605215745	0.00790940287194084	-77.94387871	34.31710576	Nymphalidae	74.5	1
Limenitis archippus	317	-0.763729938029389	0.137444545	-0.116282895181659	0.18158149	113.545675096795	-0.000753667980436725	22.1581734250753	0.0140282968538786	-82.48056998	28.78850076	Nymphalidae	74.5	1
Limenitis archippus	1378	-1.36857592815047	0.156627345	-0.127237297262062	0.05873615	111.75096348845	0.00946092098634179	16.5916669147137	0.00770604859746862	-77.15730255	35.07371942	Nymphalidae	74.5	1
Limenitis archippus	1706	1.80935596652227	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	Nymphalidae	74.5	1
Limenitis archippus	1543	-1.72411522532939	0.28146186	0.138702478721598	0.0162514	111.133335561324	0.00821702705162289	16.7012823636715	0.00931579119096708	-76.35362806	35.82413398	Nymphalidae	74.5	1
Limenitis archippus	1286	-1.00386946800205	0.049981155	0.064485037140871	0.06195311	140.692470642237	0.00461756641976828	12.1338143106669	0.00294369507066464	-82.9668537	35.36755465	Nymphalidae	74.5	1
Limenitis archippus	3509	0.718703832534362	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Nymphalidae	74.5	1
Limenitis archippus	1671	-1.89648357497397	0.75713334	0.189965747598753	0.03766159	67.8532064736654	0.00642357051369096	14.0586540944253	0.0104249774691704	-97.58519707	38.14412667	Nymphalidae	74.5	1
Limenitis archippus	2700	-1.59114866182379	0.44920482	-0.0877371278393171	0.025644025	74.1246806467191	0.00822460086584991	8.24535270917635	0.00887826684407075	-90.51874229	43.1353983	Nymphalidae	74.5	1
Limenitis archippus	1024	-1.20950311909068	0.63332535	0.158937690123437	0.028841795	55.503526746964	0.0026435486517725	17.5221156325096	0.00637663824166199	-99.23335751	34.70289451	Nymphalidae	74.5	1
Limenitis archippus	2092	-1.53875793984372	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Nymphalidae	74.5	1
Limenitis archippus	3443	-0.189007262073315	0.359224695	-0.00756398524378341	0.132879185	75.4825333402707	0.0122905201335461	6.20048090019144	0.0160143080644058	-75.93858064	45.30223547	Nymphalidae	74.5	1
Limenitis archippus	2893	-3.341035996652	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Nymphalidae	74.5	1
Limenitis archippus	4562	1.34793771766513	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Nymphalidae	74.5	1
Limenitis archippus	1945	0.955419584117934	0.19856579	0.0346532156720514	0.05396415	93.003527201139	0.00277867298842189	12.5157053462015	0.00553359701131303	-82.90222094	38.79927993	Nymphalidae	74.5	1
Limenitis archippus	2534	0.261541636568641	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Nymphalidae	74.5	1
Limenitis archippus	1427	-1.13423418782803	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Nymphalidae	74.5	1
Limenitis archippus	2879	-1.6662815688771	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Nymphalidae	74.5	1
Limenitis archippus	2176	-0.457488816702067	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Nymphalidae	74.5	1
Limenitis archippus	1848	-1.38958196430359	0.43882076	-0.0133288162778967	0.139131325	84.2586553738667	0.00530017752151424	13.523397696706	0.00672656957115125	-90.87223328	38.9064936	Nymphalidae	74.5	1
Limenitis archippus	1424	-3.08037959679751	0.535353705	-0.0711243292700834	0.02860749	72.5791677513566	0.00865313193138043	16.1115387122218	0.010115517490908	-98.14863148	36.85996818	Nymphalidae	74.5	1
Limenitis archippus	2597	-3.5818714058899	0.047541305	-0.174172067925575	0.007449515	46.5820520722713	0.00636732050750376	8.55480782496623	0.00880671412596535	-100.30375207	42.75126283	Nymphalidae	74.5	1
Limenitis archippus	1764	-1.5233729098621	0.274797375	-0.0349155366401589	0.078963435	87.514504794509	0.00586325503715938	13.3529649634237	0.00566279470816435	-90.90509318	38.48255744	Nymphalidae	74.5	1
Limenitis archippus	2452	-0.850795711457752	0.21021266	-0.079079455624469	0.49361074	85.6907067360022	0.00879799460281317	10.0990386374343	0.00955518985571809	-81.74962311	41.25528824	Nymphalidae	74.5	1
Limenitis archippus	2619	-1.99396565600343	0.34554997	-0.111516799886591	0.051033705	83.7810910389974	0.0120984886275376	10.3000001508313	0.00975765320893495	-86.03414884	42.47254492	Nymphalidae	74.5	1
Limenitis archippus	2623	-1.92792345326274	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Nymphalidae	74.5	1
Limenitis archippus	1426	-0.751661504405776	0.29021927	-0.0823015070382143	0.037483645	81.6599372294851	0.00717591643059057	15.9879810289026	0.0100793219678418	-96.96211294	36.87394061	Nymphalidae	74.5	1
Limenitis archippus	2110	-0.121791464705912	0.80983891	-0.15896775991283	0.080312475	91.0826937754949	0.00980337632735146	11.1653847922213	0.00666433761345731	-84.5742875	39.80481716	Nymphalidae	74.5	1
Limenitis archippus	2711	-1.8888776108223	0.114220885	-0.136871710792017	0.5078359	72.4057703904617	0.012567447760099	9.22788477283067	0.0119444304927457	-83.38349969	42.69155957	Nymphalidae	74.5	1
Limenitis archippus	2791	-1.75098492322484	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Nymphalidae	74.5	1
Limenitis archippus	1866	0.554334325263528	0.04034042	0.175039970799668	0.01828708	114.757052935087	0.00269840925497734	9.92403864230101	0.0100533242258693	-79.99426199	38.0547703	Nymphalidae	74.5	1
Limenitis archippus	2017	-1.33147997402817	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Nymphalidae	74.5	1
Limenitis archippus	3059	-0.402851304347163	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	Nymphalidae	74.5	1
Limenitis archippus	3601	0.463700606703155	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Nymphalidae	74.5	1
Limenitis archippus	2813	-0.0691444562803345	0.194945815	-0.0271010373441667	0.064244985	90.350321947	0.012162218625726	8.67179502924092	0.0114523772127927	-75.62604808	42.22887134	Nymphalidae	74.5	1
Limenitis archippus	2781	-1.01398561855222	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	Nymphalidae	74.5	1
Limenitis archippus	3507	1.06158474352425	0.896032545	0.0621568405839199	0.034676295	52.7112189376822	0.00704775238227857	5.45400652234466	0.0138554791843342	-96.43390506	47.04627246	Nymphalidae	74.5	1
Limenitis archippus	2820	-2.45863925586419	0.02185955	-0.061541021185355	0.20154389	105.271957000479	0.0104385203869093	11.217628399734	0.0223112156185682	-71.2670042	41.53048861	Nymphalidae	74.5	1
Limenitis archippus	2895	-1.73095888411107	0.750848345	-0.015450058058517	0.09370672	83.3913475611271	0.0145723045834106	7.57339756472562	0.0128290184374101	-80.61089096	43.27944237	Nymphalidae	74.5	1
Limenitis archippus	3255	-2.81464000065837	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Nymphalidae	74.5	1
Limenitis archippus	2906	-2.27257592994564	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Nymphalidae	74.5	1
Limenitis archippus	2538	-0.0320671632840663	0.00331838	-0.177814778245408	0.17862684	83.5801295622801	0.0107078945872824	10.0336540351168	0.0103202156448171	-81.65398634	41.67381198	Nymphalidae	74.5	1
Limenitis archippus	2714	-1.1451127198439	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	Nymphalidae	74.5	1
Limenitis archippus	3515	-0.146690451286424	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Nymphalidae	74.5	1
Limenitis archippus	3235	-0.189281334349722	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Nymphalidae	74.5	1
Limenitis archippus	3510	0.655106342479139	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	Nymphalidae	74.5	1
Limenitis archippus	2524	-1.29556915458915	0.668085065	-0.0179485697195145	0.03923647	82.5038476219544	0.0108070604463318	9.33397455403629	0.00963410807991852	-90.59328224	42.29064859	Nymphalidae	74.5	1
Limenitis archippus	2287	0.0834085941072926	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Nymphalidae	74.5	1
Limenitis archippus	2818	-2.44246869040179	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Nymphalidae	74.5	1
Limenitis archippus	3246	-0.216758596122535	0.092065255	-0.109629144695621	0.045651875	65.4294882523708	0.0111084375112321	6.30833345799683	0.0112636552745017	-84.86093015	45.36862227	Nymphalidae	74.5	1
Limenitis archippus	2817	-0.413054252143352	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Nymphalidae	74.5	1
Limenitis archippus	3263	-1.70498622293951	0.12619392	0.0177903089219201	0.017890345	87.9480784489558	0.0126669339203369	6.24791675515903	0.0172130970489212	-73.61952517	44.10144466	Nymphalidae	74.5	1
Limenitis archippus	2375	-0.384004987845898	0.58085969	0.0280317477488367	0.20639251	100.831091373395	0.0077199926612885	11.2644232617787	0.013032274208246	-76.29100608	40.15884169	Nymphalidae	74.5	1
Limenitis archippus	2968	-0.907740319681705	0.473693465	-0.0699267862397346	0.024398355	69.1387832424579	0.00614055256217811	7.83205142877518	0.00951204393792569	-91.73693248	44.44624254	Nymphalidae	74.5	1
Limenitis archippus	1938	-2.34157413533005	0.598589865	-0.135010450249258	0.042539295	97.1839761978541	0.00947430824782425	12.6740386758764	0.00861480363373628	-87.16004373	39.14234001	Nymphalidae	74.5	1
Limenitis archippus	2799	-3.28453447445144	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Nymphalidae	74.5	1
Limenitis archippus	2354	-2.47576620378349	0.840783735	-0.0121903274042689	0.04727439	79.2714755382293	0.00816468013033831	10.5500001695771	0.00675377801585222	-89.39626811	41.39227359	Nymphalidae	74.5	1
Limenitis archippus	2461	0.194397742274099	0.3537556	0.153249849927453	0.10302197	98.1900657018026	0.00900862468745133	10.4237181950026	0.0148755728292292	-76.16145853	40.57336932	Nymphalidae	74.5	1
Limenitis archippus	2533	-0.0121210835533958	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Nymphalidae	74.5	1
Limenitis archippus	3535	0.116548172543718	0.13742898	0.143269222987279	0.02245175	72.3628218296247	0.0135887601673961	5.44775650368478	0.0155098282775777	-77.13339805	45.88917665	Nymphalidae	74.5	1
Limenitis archippus	1849	-2.63084620071882	0.39354334	-0.153791653322525	0.30259468	84.1298092206319	0.00468215094466953	14.0576925707074	0.00690013156829558	-90.2616447	38.88218145	Nymphalidae	74.5	1
Limenitis archippus	2436	-0.659540369029876	0.78097214	-0.0600210049743399	0.09550459	77.9038475278096	0.00767290094285419	10.3339745404963	0.00962718248676412	-91.90983491	41.91037294	Nymphalidae	74.5	1
Limenitis archippus	3877	-0.014987162745661	0.61695448	-0.0418359967683596	0.013630685	47.6383021345887	0.00739096362629867	3.72644236707726	0.0126703841385795	-96.44707863	48.74326397	Nymphalidae	74.5	1
Limenitis archippus	2539	-0.710838586488771	0.268246395	0.0976128422988047	0.110493655	86.4418284403972	0.0102795095802003	9.83189116296573	0.00918374411121887	-81.02332126	41.60860798	Nymphalidae	74.5	1
Limenitis archippus	2806	-1.69418302588945	0.4163523	-0.145875848335616	0.01921146	84.6224375688113	0.0149767990979101	8.60608989573442	0.0120405481249019	-80.07432831	42.79260994	Nymphalidae	74.5	1
Limenitis archippus	2702	-3.5382841071627	0.68970392	-0.0766412981264974	0.14240986	72.7169884534983	0.00810280606442594	7.97820529597214	0.0104086043284585	-89.21439351	43.08069534	Nymphalidae	74.5	1
Limenitis archippus	2025	-1.78353811884403	0.63171716	-0.023206036323966	0.038831595	99.2051298801716	0.0103722268650747	11.8810899418134	0.00722033035974215	-85.26060515	39.43312106	Nymphalidae	74.5	1
Limenitis archippus	2463	0.128083073165919	0.28787695	-0.0215576386703176	0.281060145	104.078687687715	0.00676177580510976	11.9822117247595	0.0190590969464455	-74.93703051	40.39198569	Nymphalidae	74.5	1
Limenitis archippus	2282	-0.159568951386346	0.4490689	0.154614568365013	0.04248162	90.350802672215	0.00720226345434943	10.791186077962	0.00736000397763145	-81.93714941	40.41764806	Nymphalidae	74.5	1
Limenitis archippus	2792	-1.84090606396632	0.71527537	-0.0551853637092757	0.03550352	71.7897449332552	0.00774865239515281	7.99238795636055	0.0103004315006609	-89.16735141	43.50261904	Nymphalidae	74.5	1
Limenitis archippus	2446	-0.945989032691186	0.76292279	-0.180283220904561	0.07174338	81.2150656107144	0.0107981095109885	10.3495194214778	0.0113055867059673	-85.53378444	41.58555079	Nymphalidae	74.5	1
Limenitis archippus	3090	-2.7996983343093	0.022465865	-0.0207455937233889	0.149778565	99.4176299113494	0.0109433572082143	10.0192309996018	0.021519633818449	-70.76414636	42.75617085	Nymphalidae	74.5	1
Limenitis archippus	2997	-1.82324454000593	0.04634924	0.0190332788441939	0.0493548	104.447758265031	0.0112713087634163	8.08333348841048	0.0179198332312999	-72.81307048	42.66746352	Nymphalidae	74.5	1
Limenitis archippus	2883	-1.59115307436606	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Nymphalidae	74.5	1
Limenitis archippus	2038	-0.309105987631975	0.09761597	-0.0838946952644643	0.209945225	91.6583349292095	0.00419052968609699	14.6477566393427	0.0135611017387096	-77.38918692	38.58175799	Nymphalidae	74.5	1
Limenitis archippus	2621	-2.7424747498385	0.67954601	-0.029649515986413	0.059251995	78.275321723559	0.0110138796769286	9.28141043139383	0.00880633518658472	-84.7495331	42.37804516	Nymphalidae	74.5	1
Limenitis archippus	3077	-2.56679948294916	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Nymphalidae	74.5	1
Limenitis archippus	2707	-2.08449717467332	0.41130876	-0.0846382626740289	0.272839975	79.6150654432101	0.0117415697425104	9.46698735409583	0.00991495279310125	-85.96581059	42.89326669	Nymphalidae	74.5	1
Limenitis archippus	3256	-0.531396512495574	0.019360515	-0.122176426571811	0.012747085	80.3586553732554	0.0129214276798942	6.05416678150113	0.0147535390115666	-78.1895041	44.72466533	Nymphalidae	74.5	1
Limenitis archippus	2174	-1.58020796277986	0.724294375	-0.066418633533398	0.043996125	61.6833344679087	0.00364370125385462	11.1116989119313	0.00782334126172657	-97.01954897	40.69480049	Nymphalidae	74.5	1
Limenitis archippus	2367	-0.294110920179491	0.48854975	-0.0300287989561204	0.20326094	86.1798091729482	0.00667982866324152	10.5230771194284	0.0120493514055259	-81.22142255	40.77218586	Nymphalidae	74.5	1
Limenitis archippus	3056	-0.362719594917982	0.231024675	-0.143651067243173	0.51973297	66.9025652416241	0.00792538978699308	7.84391039172904	0.0113349561191087	-93.05176862	44.90118266	Nymphalidae	74.5	1
Limenitis archippus	2464	0.39537550996156	0.125830235	-0.0634116449662774	0.45197571	103.61827083123	0.00719332656925591	12.4467950724304	0.0201046995954984	-74.32745915	40.2972839	Nymphalidae	74.5	1
Limenitis archippus	2877	-1.19899040986103	0.78392703	-0.0303242111696435	0.068139525	69.9814112362189	0.00882680049674855	7.57147447812634	0.0104636033124527	-92.42972833	44.04105487	Nymphalidae	74.5	1
Limenitis archippus	2900	-0.838828276836223	0.48668654	0.0184680503697642	0.135096255	76.5125012504749	0.0108519092477806	8.30496810006503	0.0104629742162544	-77.39633692	42.90219025	Nymphalidae	74.5	1
Limenitis archippus	2625	-2.56652941832475	0.343843105	-0.24528523241526	0.01385167	78.3955140602894	0.0120697495910136	9.53589759349154	0.0103287178431121	-82.19315996	42.15498327	Nymphalidae	74.5	1
Limenitis archippus	2970	-1.50413617773383	0.20715236	-0.133293697819539	0.017974055	70.3250012902113	0.00425870065152609	7.47259630107631	0.0108954214007706	-90.40300189	44.40226096	Nymphalidae	74.5	1
Limenitis archippus	2450	-1.04600728859384	0.70259233	-0.241054430177851	0.08817184	79.8690720215822	0.00700149783272373	10.1508014458709	0.00624088347427971	-83.00653752	41.37654535	Nymphalidae	74.5	1
Limenitis archippus	2541	-1.88064027326732	0.130404245	0.0584084069867578	0.03904963	95.4825338079379	0.010062062281179	9.32716363152632	0.010697744108559	-79.76604419	41.46986604	Nymphalidae	74.5	1
Limenitis archippus	1604	-1.41703733625625	0.313193795	-0.109235066937371	0.02752332	104.711860795816	0.0088660073490599	14.6381412768462	0.00372713746477345	-88.57625097	37.52218797	Nymphalidae	74.5	1
Limenitis archippus	2036	0.240446051267251	0.31474168	0.0923649895528312	0.03785918	85.16730932089	0.00476727488043399	12.0993592157148	0.0101980572137675	-78.58613657	38.74213626	Nymphalidae	74.5	1
Limenitis archippus	2800	-3.38560206345521	0.664802205	-0.150470270807764	0.150403005	67.5012830404135	0.0122734958083909	8.81330145093111	0.0128981601092933	-83.94506905	43.1659234	Nymphalidae	74.5	1
Limenitis archippus	2182	-0.66846738758819	0.693742425	-0.0589448272055424	0.020988625	81.5128219135297	0.00712122824767911	11.4076925046169	0.00725306050513038	-91.99113429	40.64135425	Nymphalidae	74.5	1
Limenitis archippus	3155	-1.41251304020842	0.07946187	-0.186010396285677	0.011595245	69.4267640098547	0.00772351978716129	6.83445527479769	0.0128228565362958	-86.95209561	45.08275877	Nymphalidae	74.5	1
Limenitis archippus	2713	-2.28714674484699	0.87616041	0.125163515563855	0.03441986	79.6040077943068	0.014751067622591	9.05448734117911	0.0112669716158859	-82.09913158	42.57359596	Nymphalidae	74.5	1
Limenitis archippus	3050	-1.01174277330106	0.692367985	-0.038430501189976	0.02793345	52.0516034124944	0.00693653936352875	6.83653860352933	0.0100551607480026	-97.09198064	44.92604197	Nymphalidae	74.5	1
Limenitis archippus	2548	-0.235772600949291	0.21127262	-0.0439576686800201	0.14723857	102.908976096373	0.00801610285924283	10.4592950503843	0.0178018295370308	-75.41333916	40.89771814	Nymphalidae	74.5	1
Limenitis archippus	3167	-2.57574035432472	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Nymphalidae	74.5	1
Limenitis archippus	3319	-0.128474340329798	0.840639925	0.0321847236761443	0.017636375	46.6067316432794	0.00117568977152383	5.71089756292984	0.0114123727108754	-97.80379843	46.18914665	Nymphalidae	74.5	1
Limenitis archippus	2987	-1.51118229560094	0.00075198	-0.15481928893117	0.12361361	71.6653859554193	0.0130450233083132	8.49807707793438	0.0144431118932182	-79.20512132	43.55345443	Nymphalidae	74.5	1
Limenitis archippus	2123	-1.25056987484851	0.083791585	-0.0732718290308496	0.327032775	98.5131429059383	0.00343469651700901	14.2525643153021	0.0154009112531167	-76.66983076	38.91342256	Nymphalidae	74.5	1
Limenitis archippus	3176	-1.60274455902344	0.11721462	0.0026521629201887	0.04395775	86.689424649263	0.0125521194094453	7.54391039447047	0.0175775712303936	-73.13315183	43.59043432	Nymphalidae	74.5	1
Limenitis archippus	2026	-0.95287367605803	0.42481279	-0.0430700041058995	0.311696575	94.2057710855435	0.00961188383463338	12.3926284057924	0.00651894091762029	-84.64837321	39.38381134	Nymphalidae	74.5	1
Limenitis archippus	2898	-1.84748186647905	0.3586604	-0.0482208002827679	0.27024131	78.2182705891438	0.0122745435623536	9.36698733898214	0.0133107873793366	-78.67738964	43.06155835	Nymphalidae	74.5	1
