Species	grid_id	Abundance.trend.leftcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Eurema nicippe	403	-1.19041867480661	0.0062563	-0.21588931990299	0.078257745	128.704809803611	0.00421562576441104	20.4756413193849	0.00276092711364527	-89.83591214	30.28282511	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1194	3.65912289814854	0.65399569	-0.00044824168819758	0.04680422	112.944232784785	0.00752162069287958	16.6756413081565	-0.00027448628547285	-89.96273125	35.45731237	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	392	0.0374663011893039	0.41606869	-0.0104500695744747	0.05821368	98.1474374479208	0.00588844918629393	20.8599362052404	0.00542161757744038	-95.79458121	30.44284487	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	611	-6.42329878816852	0.25339969	0.0255241681943921	0.050551575	30.2654652120366	0.00303454736651263	18.5971156469522	0.0120202393156072	-101.88934465	32.0274248	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	177	2.21027509738112	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	221	4.85841125316879	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1025	1.43166625205664	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1215	4.16408649701923	0.04244658	-0.164447306181557	0.13697693	116.616668552733	0.00767675881121917	17.9126605215745	0.00790940287194084	-77.94387871	34.31710576	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1378	3.22240451334772	0.156627345	-0.127237297262062	0.05873615	111.75096348845	0.00946092098634179	16.5916669147137	0.00770604859746862	-77.15730255	35.07371942	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1706	5.8070247460466	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1543	-7.5288485468649	0.28146186	0.138702478721598	0.0162514	111.133335561324	0.00821702705162289	16.7012823636715	0.00931579119096708	-76.35362806	35.82413398	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1024	3.6600954064147	0.63332535	0.158937690123437	0.028841795	55.503526746964	0.0026435486517725	17.5221156325096	0.00637663824166199	-99.23335751	34.70289451	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	2092	3.49267669820996	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1783	6.47603437086861	0.17443773	0.199686111790434	0.03794014	88.3756427342693	0.00436079913851133	13.0262822572094	0.0104360845314289	-79.50404359	37.56335927	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1427	-0.157552449216225	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1426	0.570186108207849	0.29021927	-0.0823015070382143	0.037483645	81.6599372294851	0.00717591643059057	15.9879810289026	0.0100793219678418	-96.96211294	36.87394061	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	2375	5.4423641267243	0.58085969	0.0280317477488367	0.20639251	100.831091373395	0.0077199926612885	11.2644232617787	0.013032274208246	-76.29100608	40.15884169	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1849	-1.81780609461476	0.39354334	-0.153791653322525	0.30259468	84.1298092206319	0.00468215094466953	14.0576925707074	0.00690013156829558	-90.2616447	38.88218145	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	2123	4.6018042513319	0.083791585	-0.0732718290308496	0.327032775	98.5131429059383	0.00343469651700901	14.2525643153021	0.0154009112531167	-76.66983076	38.91342256	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	2026	-0.723796455199732	0.42481279	-0.0430700041058995	0.311696575	94.2057710855435	0.00961188383463338	12.3926284057924	0.00651894091762029	-84.64837321	39.38381134	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	2121	8.73576697536842	0.536720865	0.0630537484181379	0.07333496	93.7554504840802	0.00595317458243263	13.2006412351456	0.0133895493086475	-77.87109533	39.08002882	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	596	-0.665378426426022	0.01434044	0.0286047502824248	0.01227213	34.2685903960314	0.00169395111201497	16.3333335992617	0.0223820947541426	-110.11953888	31.34555361	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	787	-2.28027424442614	0.001989555	-0.0419214502878137	0.0372243	33.5266031059317	-0.00106449739496015	18.6490387580334	0.0228869779562348	-110.91998099	32.55712826	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	836	1.37801847575192	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	980	6.91745372840495	0.06461779	-0.0407368019440093	0.234620635	93.2403862583332	0.000201639207076209	17.2397438967839	0.000470116429323209	-82.15601061	33.55183167	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1277	1.96345465085837	0.21180359	-0.0625532498135134	0.03159601	118.422117292117	0.00915630214501924	15.2487181932546	0.00353945834126613	-88.17672172	35.78951135	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	1539	6.90851564557708	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	320	4.5786710882888	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	367	2.64138449982423	0.4520553	-0.0353923208338025	0.132063315	113.283976235069	0.00167446725280211	21.6637824131892	0.0136600911885352	-82.40469247	29.21889794	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	266	0.915747594414618	0.286590215	-0.0796872072802231	0.13198772	114.194873660421	8.05541735228604e-05	22.8551285175177	0.0151701804826157	-82.03335051	28.29461214	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	757	0.225469831714009	0.70155943	0.0306496960158638	0.018787035	115.981091702596	0.00672597994500888	18.576282333105	0.00200097032446766	-90.73669935	32.91770906	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	267	5.49150972317263	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	657	-1.28734471704888	0.00242365	-0.0647295155863219	0.011934525	31.7102570198954	0.000541442226090749	16.7663464179406	0.0228407551194979	-110.74703005	31.70648463	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurema nicippe	660	-7.16334045699206	0.011659125	0.279378199006305	0.002956675	28.3115389077232	0.0038485205348633	16.0858976902106	0.0217692063207327	-109.10757424	31.89576671	Pieridae	G5	cryptic	yes	46	aposematic	1
Eurytides marcellus	1944	-2.08054176625098	0.34692727	0.0438955159040642	0.03125277	95.3633029644306	0.00576132892235097	12.5608976507106	0.00557469253036141	-83.50763926	38.8563987	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1941	2.70769751586297	0.43694279	-0.0887801034335515	0.02989122	100.112581898769	0.00981056782248108	12.4907053441514	0.0064329927417886	-85.32986539	39.01156845	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	980	7.56207339478263	0.06461779	-0.0407368019440093	0.234620635	93.2403862583332	0.000201639207076209	17.2397438967839	0.000470116429323209	-82.15601061	33.55183167	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1277	-3.13426983898728	0.21180359	-0.0625532498135134	0.03159601	118.422117292117	0.00915630214501924	15.2487181932546	0.00353945834126613	-88.17672172	35.78951135	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1782	2.38575089764355	0.08587057	0.0337697810319869	0.030291505	89.7118603892815	0.00501010592150015	11.7525643277436	0.00944246199753654	-80.09510511	37.63568192	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	267	4.46787861173523	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	265	3.44251748008975	0.154707465	-0.118071921457121	0.299608585	112.18974566345	-0.000386023356271301	22.7599362287766	0.0157244310495958	-82.55561088	28.35740928	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	175	2.05799988857578	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	319	4.23778976257236	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1194	-1.87170187602248	0.65399569	-0.00044824168819758	0.04680422	112.944232784785	0.00752162069287958	16.6756413081565	-0.00027448628547285	-89.96273125	35.45731237	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	177	-2.87899821090285	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	221	4.72266735403331	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1706	-7.47544012871439	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1543	-14.017974056804	0.28146186	0.138702478721598	0.0162514	111.133335561324	0.00821702705162289	16.7012823636715	0.00931579119096708	-76.35362806	35.82413398	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2092	1.65284787353879	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1783	4.33173952262902	0.17443773	0.199686111790434	0.03794014	88.3756427342693	0.00436079913851133	13.0262822572094	0.0104360845314289	-79.50404359	37.56335927	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1945	-0.144878168975404	0.19856579	0.0346532156720514	0.05396415	93.003527201139	0.00277867298842189	12.5157053462015	0.00553359701131303	-82.90222094	38.79927993	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2176	2.4325800331374	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1848	-1.3134332977055	0.43882076	-0.0133288162778967	0.139131325	84.2586553738667	0.00530017752151424	13.523397696706	0.00672656957115125	-90.87223328	38.9064936	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1764	-3.66700385180863	0.274797375	-0.0349155366401589	0.078963435	87.514504794509	0.00586325503715938	13.3529649634237	0.00566279470816435	-90.90509318	38.48255744	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2017	-1.21214279745762	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2101	-5.86580653730965	0.70247567	0.033025792461011	0.029135835	84.7375014317341	0.00804003524580428	11.4195515230203	0.00578007530914298	-90.1484848	40.15212747	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2038	-0.306904165184618	0.09761597	-0.0838946952644643	0.209945225	91.6583349292095	0.00419052968609699	14.6477566393427	0.0135611017387096	-77.38918692	38.58175799	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2036	3.27383054731529	0.31474168	0.0923649895528312	0.03785918	85.16730932089	0.00476727488043399	12.0993592157148	0.0101980572137675	-78.58613657	38.74213626	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2123	1.10384850197371	0.083791585	-0.0732718290308496	0.327032775	98.5131429059383	0.00343469651700901	14.2525643153021	0.0154009112531167	-76.66983076	38.91342256	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2026	-1.41499138613341	0.42481279	-0.0430700041058995	0.311696575	94.2057710855435	0.00961188383463338	12.3926284057924	0.00651894091762029	-84.64837321	39.38381134	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2037	4.04857656148785	0.35163514	0.117571082706672	0.05083578	90.3867001770399	0.00509522106709198	13.7145835569797	0.0113553527796655	-77.98693505	38.66326772	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1788	2.01789914473773	0.08752376	-0.0435301386590711	0.1774822	104.593911819661	0.00360049409063157	15.1400643381266	0.0127115894181863	-76.56894447	37.1626337	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2291	-5.6872708044456	0.51749564	0.0613914281892373	0.082118635	99.8516042843843	0.00562573455219769	12.0817309849394	0.01441049386982	-76.41889667	39.74401912	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1357	-4.82338431891509	0.70945033	0.0615852764978964	0.027518235	110.335899375952	0.00866968072009957	15.803525911262	0.00349145168451598	-89.30077876	36.28003839	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2122	-2.03599619862522	0.129080635	-0.0631150198579094	0.542914535	93.541347776468	0.00548144465002806	13.8351765091662	0.0140991616509051	-77.2697012	38.99804854	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	2121	1.02829117501351	0.536720865	0.0630537484181379	0.07333496	93.7554504840802	0.00595317458243263	13.2006412351456	0.0133895493086475	-77.87109533	39.08002882	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1867	4.99458044472161	0.23779233	0.0939495307191937	0.032661115	89.4503220671263	0.00497705922436456	12.9788463802244	0.00972664530040708	-79.39960399	37.98204312	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1870	1.33687180968092	0.132530705	0.0264695117740608	0.176946635	95.0448733886274	0.00614366978956336	14.553846408016	0.0101662708554833	-77.6236993	37.74810735	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1939	0.232999079800589	0.184786035	-0.112490321667655	0.04938468	99.2834953512901	0.00976260536264965	12.127724579428	0.00659957488324463	-86.54918153	39.1014691	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	826	-0.534106867274153	0.109135975	-0.124936441786855	0.034905685	118.665547189709	0.00714307622646664	17.4134618273148	0.00233039736872564	-89.01715506	33.26311782	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1032	0.48618093917272	0.10189449	-0.0278483109266104	0.01371276	105.365065794725	0.00684238383934506	16.3750002805908	0.00317227696365524	-94.63137406	34.73655745	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	1372	5.28530131772957	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	463	8.33672222526634	0.0216159	-0.197696249018156	0.080045565	130.187822727057	-0.000573784813046686	20.3358977681551	-3.40843998587177e-05	-84.39391569	30.30869104	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	417	4.80555758202283	0.203930945	-0.0577132865773184	0.08444092	112.870194143974	0.00100278488386515	21.1259618569643	0.0115504994275501	-82.32796437	29.64861668	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	222	-1.70868123683757	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	268	2.52945000672746	0.333320435	-0.0585733855458917	0.067072705	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.99141695	28.16185744	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	320	3.79333011427625	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	367	2.83866468461462	0.4520553	-0.0353923208338025	0.132063315	113.283976235069	0.00167446725280211	21.6637824131892	0.0136600911885352	-82.40469247	29.21889794	Papilionidae	G5	aposematic	yes	84	aposematic	1
Eurytides marcellus	266	3.60057651903491	0.286590215	-0.0796872072802231	0.13198772	114.194873660421	8.05541735228604e-05	22.8551285175177	0.0151701804826157	-82.03335051	28.29461214	Papilionidae	G5	aposematic	yes	84	aposematic	1
Feniseca tarquinius	1944	-1.32765618768146	0.34692727	0.0438955159040642	0.03125277	95.3633029644306	0.00576132892235097	12.5608976507106	0.00557469253036141	-83.50763926	38.8563987	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	836	-0.292868479920916	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	3509	0.604048379097266	0.147154265	-0.14731004287493	0.019466255	57.6416676717882	0.0101991505798284	4.95208344379297	0.0139566830367591	-95.03725424	47.04390835	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	2623	-3.32452597114538	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	2791	0.416029183742839	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	3515	-0.22700199496094	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	2883	-3.0910941025257	0.638679265	-0.0786770855381124	0.07566379	68.5503216722073	0.00722802925011474	7.97131423083827	0.0120100161559638	-88.45939257	43.89237109	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	3077	-2.12009944029785	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	3167	-8.44489069220868	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Feniseca tarquinius	1952	-4.69787686135472	0.368818285	0.0872357847496551	0.06201051	88.9173091583145	0.00516628617126869	12.9381412669109	0.00825395410346038	-78.69689206	38.32458531	Lycaenidae	G4	aposematic	yes	31	aposematic	2
Glaucopsyche lygdamus	1713	-3.98277825068033	0.11164721	0.0259552674130211	0.01400625	68.4195523196354	9.82775552332792e-05	12.7012823040669	0.0172496743039164	-121.32225005	36.14175632	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3375	0.102960913914574	0.00014022	-0.217312762273819	0.004331195	86.6706743720585	0.00288362786188619	7.43733989772124	0.0137791962647054	-122.09408307	44.35916573	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	1554	-2.27638883840708	0.007976465	-0.155962819117345	0.005741405	35.831090271664	8.73990902053933e-06	12.7961540550758	0.0163457081819838	-118.19397057	35.84420931	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	1797	-5.01796511494261	0.195166555	0.246509287458676	0.04900015	46.1115392539173	0.000160883953849057	13.7849361606133	0.0172366770536231	-121.47814145	36.55277848	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	2564	-2.17136103145276	7.2e-06	-0.16928938620506	0.00372492	72.7858987266962	0.000477182692777771	8.74775655078105	0.00965261644824347	-121.16276325	40.57583201	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	2390	-2.40347392386693	0.00125649	-0.0905138070822585	0.006801295	92.3775653444135	0.000211587885270657	9.14935912373356	0.015987112884655	-120.83761986	39.75753832	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	2077	-2.12926170162364	0.192771335	-0.038575967371461	0.229582335	35.532372368834	0.00192970653882285	8.65376618317663	0.0144506004963373	-105.10600917	39.9769812	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	2076	-2.77440882928235	0.002933785	-0.0833801482679224	0.01334672	37.2942314912111	0.0068382344597817	-0.266987190008737	0.0127608216658111	-105.72457628	39.93494955	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	4288	-3.17832145591991	0.85741522	0.0246404363143977	0.049355605	32.5397441509442	0.00185602359905469	3.56057698535136	0.0138071911957465	-104.66772046	50.64585566	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3208	-1.94471105670945	0.001933635	-0.126083185355833	0.001784165	42.4083340978011	0.0115704355409845	4.51442314010973	0.0136327767452379	-110.65478103	45.06768912	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3534	-5.06810223383127	0.0033431	0	0.01092717	71.5974371738923	0.014007426303571	4.90256419806526	0.0153894565389792	-77.80539224	45.97140187	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3021	-0.174795186544507	0.29741802	-0.014414089033359	0.159299515	36.3653851451161	0.000992422741456809	9.82692326801136	0.00955668786744573	-116.30807407	43.53715777	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	4021	1.60583638424523	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	4289	-1.34496897999095	0.850032725	0.0227040844038547	0.019153055	35.7075326599372	0.00369472545508154	3.000801338456	0.0136805551034774	-103.92550793	50.68314649	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	4562	0.660076674566623	0.82575269	0.0261839513914643	0.06888738	32.1979172736024	0.00476662097812005	2.3799680168621	0.0130304556759799	-106.47694159	52.2614296	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	4759	-0.860799410103896	1.26e-05	-0.113079384089553	0.00215049	40.5865390751606	0.00584125150980349	0.185576940528475	0.0145391607072293	-106.03815806	54.01828089	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3077	-3.26456979991659	0.41715479	-0.0287295870412677	0.173971245	76.0428699468955	0.0127842153727131	7.65048091267594	0.0146284035891129	-79.08830267	43.96978883	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3167	-3.45184519348041	0.51064288	0.0045331165023763	0.026567485	76.3230781371777	0.0128291127523054	6.91041680263021	0.0146808892011247	-78.96986519	44.38604277	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Glaucopsyche lygdamus	3286	-0.268190068746388	0.01549991	0.0208437816925499	0.001388705	28.8131414850792	0.00345610465816538	7.33477576029224	0.0137356848500764	-119.98920863	44.28216182	Lycaenidae	G5	aposematic	yes	27	aposematic	1
Heliconius charithonia	463	6.52955256562655	0.0216159	-0.197696249018156	0.080045565	130.187822727057	-0.000573784813046686	20.3358977681551	-3.40843998587177e-05	-84.39391569	30.30869104	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	149	4.2781312395288	0.380757215	-0.0685397715373041	0.094122055	121.162502129873	0.00418736841615085	23.941346568939	0.0171416786788202	-81.74877453	26.93330432	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	417	1.08009632785411	0.203930945	-0.0577132865773184	0.08444092	112.870194143974	0.00100278488386515	21.1259618569643	0.0115504994275501	-82.32796437	29.64861668	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	222	4.24681215927192	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	41	3.31201281840612	0	-0.133942433982509	0.0101223	106.844232476675	0.00612173121340527	25.6887824107439	0.0186981796758462	-81.12943102	24.62399503	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	269	4.54853553072454	0.01962165	-0.130557633471754	0.16423169	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.47180221	28.09190842	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	126	2.65251906394979	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	104	3.70926066059689	0.01233736	-0.127561668253944	0.46064562	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.38416352	25.85948538	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	268	4.2150270522451	0.333320435	-0.0585733855458917	0.067072705	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.99141695	28.16185744	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
Heliconius charithonia	320	4.95331114413053	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Nymphalidae	G5	aposematic	yes	85.5	aposematic	1
