"Site"	"Year"	"N.species"	"Evenness"	"N.butterflies"	"Party_Hours"	"Longitude"	"Latitude"	"grid_id"	"EcoI"	"EcoII"	"EcoregionI"	"EcoregionII"
"Pasadena, CA._-117.9912_34.173"	2012	18	0.830859813660996	122	6	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Pasadena, CA._-117.9912_34.173"	2013	16	0.756210079316871	146	5	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Pasadena, CA._-117.9912_34.173"	2014	10	0.750103731864422	85	5	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Pasadena, CA._-117.9912_34.173"	2015	18	0.789644394919412	126	5	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Pasadena, CA._-117.9912_34.173"	2016	16	0.847450089745331	107	5	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Pasadena, CA._-117.9912_34.173"	2017	16	0.733807405802704	155	3	-117.9912	34.173	1225	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Peaks of Otter, VA._-79.61_37.4456"	1993	15	0.80073437939581	93	4.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	1994	19	0.664114317209467	99	4	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	1996	25	0.759695519930235	754	15	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	1997	34	0.696705594995559	1033	17.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	1998	35	0.703101499545725	1593	9	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	1999	31	0.710634805935148	679	12.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2000	43	0.626579248112491	2259	8.01446654611212	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2001	43	0.730977065970858	1733	28.0506329113924	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2002	42	0.620046261126622	2181	22	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2003	32	0.707404563144929	470	15.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2004	37	0.686143990678867	2259	17	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2005	31	0.819050939178018	445	22	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2006	43	0.592209994001303	971	23	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2007	38	0.505713783259858	1254	17	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2008	50	0.63859626451288	1714	31	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2009	36	0.628233098688731	1098	26	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2010	40	0.624720947654157	3003	22.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2011	37	0.664906920509616	1035	17.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2012	40	0.734503375346889	943	20.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2013	32	0.740098346388223	636	26	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2014	33	0.741220151806254	1085	25.5	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2015	34	0.635118832173243	1037	19	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2016	27	0.767216470660716	520	19	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2017	38	0.695850844382569	1773	24	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Peaks of Otter, VA._-79.61_37.4456"	2018	38	0.527750340957607	2638	28	-79.61	37.4456	1783	8	8.4	"EASTERN TEMPERATE FORESTS"	"OZARK/OUACHITA-APPALACHIAN FORESTS"
"Pettigrew State Park, NC._-76.42_35.83"	1994	30	0.310992764805472	2491	6.5	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	1995	38	0.70480058633302	644	7	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	1996	37	0.705995699544296	1876	7.5	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	1997	37	0.531568690129453	1305	7.5	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	1998	46	0.597583941684361	6586	9.5	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	1999	36	0.698268007036699	1141	8	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2000	42	0.667738120773036	4024	10	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2001	37	0.708523745659095	5609	9	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2002	36	0.659163849511611	2531	6	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2003	47	0.660092711580287	4426	9	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2004	43	0.588266636291409	6979	8	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2005	33	0.609966571628324	1153	7	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2006	39	0.682540623015594	3538	7	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2007	33	0.721099951606532	1225	6	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2013	50	0.70769150733997	2510	35	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2014	45	0.712642221301341	1799	30	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2015	46	0.681220659799676	2687	36	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2016	39	0.661590613072382	3286	33	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Pettigrew State Park, NC._-76.42_35.83"	2018	35	0.7024955232728	1438	32	-76.42	35.83	1543	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1994	25	0.881575958352519	142	8	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1995	30	0.762871532691544	189	7.25	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1996	34	0.572750606223536	649	6.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1997	40	0.820893651610178	286	10.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1998	42	0.803651514591639	325	7.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	1999	41	0.772303266996688	408	9.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2000	46	0.741076150260091	532	13.75	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2001	43	0.819033831143902	529	13	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2002	47	0.795749329211315	459	12	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2003	56	0.689095597527062	2104	16	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2004	38	0.744817767930025	356	12	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2005	55	0.710357737085104	1603	31.25	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2006	50	0.760793352035099	540	26	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2007	56	0.71235741955288	859	30.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2008	58	0.700607194310873	1800	27.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2009	59	0.651261138581819	1598	30	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2010	73	0.752176721225615	5884	98.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2011	72	0.780688305817262	4049	93	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2012	73	0.762848810431321	7123	107	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2013	72	0.75602237415465	4921	86	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2014	71	0.771701120176943	3917	107	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2015	75	0.730150387998961	8939	117.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2016	75	0.744707364658817	6210	108	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2017	78	0.785750949058879	5304	104	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	2018	76	0.762081077343235	6689	112.5	-83.7471	33.0937	905	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2003	30	0.745922405979767	345	7.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2004	31	0.654178446341888	447	9	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2005	32	0.796446448711476	312	7	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2006	36	0.497803060988169	1521	13	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2007	38	0.726762203309085	628	9.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2008	27	0.587059521144396	667	10.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2013	30	0.739356917947551	364	9	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2015	42	0.71825600576682	775	12	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2016	33	0.791549196250793	296	8	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2017	34	0.76021268050072	541	14	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2018	28	0.71923328793262	454	12	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2009	41	0.695173002865503	773	14.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2010	43	0.741675851974638	864	19	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2011	43	0.626694119833967	2710	28	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2012	43	0.82087601701969	689	22.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	2014	38	0.698440005103376	623	14.5	-80.9256	25.7553	103	15	15.4	"TROPICAL WET FORESTS"	"EVERGLADES"
"Piney Woods Parklands_-95.2814_30.1156"	2001	34	0.875443423608014	283	8.75	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2002	24	0.775148073599736	96	9.75	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2003	39	0.771855141953314	340	10	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2004	40	0.749835005722605	500	9	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2005	11	0.25820366904739	166	7	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2006	40	0.804696696093229	555	22	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2007	46	0.86157948874721	333	8.5	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2008	45	0.895929380121055	474	28	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2009	34	0.876011033168041	189	13	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Piney Woods Parklands_-95.2814_30.1156"	2010	39	0.797379924979574	318	13	-95.2814	30.1156	343	8	8.3	"EASTERN TEMPERATE FORESTS"	"SOUTHEASTERN USA PLAINS"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2002	28	0.643342597309885	520	5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2003	32	0.68544487172492	948	6.5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2004	33	0.65896044356979	648	5.25	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2005	26	0.767758624646921	468	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2006	29	0.739209345976225	271	5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2007	29	0.770915428298801	472	7	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2008	29	0.688532527310051	675	6.5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2009	24	0.744219822730413	359	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2010	30	0.73699641224758	632	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2011	21	0.638890394337985	572	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2012	32	0.776494569082556	360	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2013	28	0.693939585493437	778	10	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2014	23	0.63699869011212	574	5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2015	26	0.656475894022277	870	6	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2016	27	0.696406499329787	595	5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2017	24	0.749214015342259	625	5	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	2018	27	0.730150311442533	588	4	-96.7966	40.7701	2174	9	9.2	"GREAT PLAINS"	"TEMPERATE PRAIRIES"
"Point Reyes, CA._-122.8667_38.0833"	2003	26	0.877690559657644	419	20	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2004	12	0.514716667293066	107	12	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2005	29	0.799445256989102	614	26	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2006	24	0.821832754451964	321	25	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2007	26	0.77446136680491	659	25	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2008	13	0.897099292405318	45	9	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2009	33	0.842981012429987	369	25.5	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2010	20	0.848425062264152	328	26.5	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2011	26	0.766230181655966	338	19.5	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2012	31	0.800415001123526	551	24.5	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2013	26	0.323606830169557	1803	23	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2014	28	0.829389199601464	349	19	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2015	33	0.798155938902491	504	29	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
"Point Reyes, CA._-122.8667_38.0833"	2016	27	0.832816404489341	257	22.5	-122.8667	38.0833	2132	11	11.1	"MEDITERRANEAN CALIFORNIA"	"MEDITERRANEAN CALIFORNIA"
